"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 1 0.288382217325773 0.370094174648477 0.564769948084924 0.288382217325773 1 0.314050984988321 0.391827265811311 0.370094174648477 0.314050984988321 1 0.69028638502912 0.564769948084924 0.391827265811311 0.69028638502912 1
"2" 1 0.502376608864403 0.348362407355623 0.370747583534804 0.502376608864403 1 0.561214370628263 0.622624611722274 0.348362407355623 0.561214370628263 1 0.760358310486727 0.370747583534804 0.622624611722274 0.760358310486727 1
"3" 1 0.285339935522135 0.21934006697208 0.332499102421413 0.285339935522135 1 0.456368886246341 0.331372566570162 0.21934006697208 0.456368886246341 1 0.764119304119953 0.332499102421413 0.331372566570162 0.764119304119953 1
"4" 1 0.619925683998265 0.412645134460471 0.400103031967074 0.619925683998265 1 0.628358590731254 0.65264658223876 0.412645134460471 0.628358590731254 1 0.656555692479628 0.400103031967074 0.65264658223876 0.656555692479628 1
"5" 1 0.443735436828482 0.299968903206364 0.384223848133376 0.443735436828482 1 -0.0345946848940701 0.307205309513878 0.299968903206364 -0.0345946848940701 1 0.116273423173585 0.384223848133376 0.307205309513878 0.116273423173585 1
"6" 1 0.621604530090055 0.392930887773342 0.750906096324511 0.621604530090055 1 0.448843251042349 0.69845771626263 0.392930887773342 0.448843251042349 1 0.690049718552114 0.750906096324511 0.69845771626263 0.690049718552114 1
"7" 1 0.787412869098218 0.739329524262555 0.712320654067126 0.787412869098218 1 0.817330592645596 0.798350434731939 0.739329524262555 0.817330592645596 1 0.773862477164351 0.712320654067126 0.798350434731939 0.773862477164351 1
"8" 1 0.555594250167463 0.516327529158688 0.52279993456044 0.555594250167463 1 0.574615697504156 0.639633794276813 0.516327529158688 0.574615697504156 1 0.712727835283333 0.52279993456044 0.639633794276813 0.712727835283333 1
"9" 1 0.691186255850248 0.568101322140313 0.469165177648189 0.691186255850248 1 0.657933455451031 0.658262688252412 0.568101322140313 0.657933455451031 1 0.79994806774137 0.469165177648189 0.658262688252412 0.79994806774137 1
"10" 1 0.154588553853973 0.290878133734311 0.304418719573123 0.154588553853973 1 0.431508833716551 0.35910139048674 0.290878133734311 0.431508833716551 1 0.791439252989766 0.304418719573123 0.35910139048674 0.791439252989766 1
"11" 1 0.673348523446417 0.556106042560027 0.560463140549344 0.673348523446417 1 0.612804471595802 0.619605514041266 0.556106042560027 0.612804471595802 1 0.527079293364577 0.560463140549344 0.619605514041266 0.527079293364577 1
"12" 1 0.865770351781114 0.83463607544648 0.825477714412917 0.865770351781114 1 0.910479055066668 0.91442022159874 0.83463607544648 0.910479055066668 1 0.91243656787311 0.825477714412917 0.91442022159874 0.91243656787311 1
"13" 1 0.412570198021104 0.254731615099771 0.424364041571092 0.412570198021104 1 0.560901311836629 0.517603155837255 0.254731615099771 0.560901311836629 1 0.763481111748858 0.424364041571092 0.517603155837255 0.763481111748858 1
"14" 1 0.219954256961003 0.203248501253672 0.178914983809528 0.219954256961003 1 0.57135251122128 0.531766270777687 0.203248501253672 0.57135251122128 1 0.480677358677818 0.178914983809528 0.531766270777687 0.480677358677818 1
"15" 1 0.662383634189796 0.524675780504874 0.556740155381723 0.662383634189796 1 0.661875933081405 0.601242596129343 0.524675780504874 0.661875933081405 1 0.625868250989001 0.556740155381723 0.601242596129343 0.625868250989001 1
"16" 1 0.585083482103816 0.682462385753227 0.707394568305115 0.585083482103816 1 0.749842579997944 0.771968166350261 0.682462385753227 0.749842579997944 1 0.809556109859745 0.707394568305115 0.771968166350261 0.809556109859745 1
"17" 1 0.522628754828929 0.459107228889798 0.551612158181671 0.522628754828929 1 0.617089548060997 0.685773333266949 0.459107228889798 0.617089548060997 1 0.749371154346774 0.551612158181671 0.685773333266949 0.749371154346774 1
"18" 1 0.449879808386117 0.306593761887981 0.496168656381499 0.449879808386117 1 0.591606106883893 0.368418692152886 0.306593761887981 0.591606106883893 1 0.688368505337262 0.496168656381499 0.368418692152886 0.688368505337262 1
"19" 1 0.277332817257432 0.463086280277994 0.471001429305473 0.277332817257432 1 0.586744072666439 0.597860697538469 0.463086280277994 0.586744072666439 1 0.687717890320972 0.471001429305473 0.597860697538469 0.687717890320972 1
"20" 1 0.350763484794289 0.228246771746769 0.395418506725187 0.350763484794289 1 0.688297382585243 0.529296194677022 0.228246771746769 0.688297382585243 1 0.614832189417225 0.395418506725187 0.529296194677022 0.614832189417225 1
"21" 1 0.541685726918415 0.269516904663456 0.374090152644218 0.541685726918415 1 0.549711842012733 0.650469608031499 0.269516904663456 0.549711842012733 1 0.700696740807958 0.374090152644218 0.650469608031499 0.700696740807958 1
"22" 1 0.455703599353629 0.335562814310234 0.426204113584144 0.455703599353629 1 0.452858782223339 0.505963748989727 0.335562814310234 0.452858782223339 1 0.739260847400445 0.426204113584144 0.505963748989727 0.739260847400445 1
"23" 1 0.622299155710193 0.342454095535287 0.413125986105966 0.622299155710193 1 0.580997026242092 0.645872788275876 0.342454095535287 0.580997026242092 1 0.806795055745734 0.413125986105966 0.645872788275876 0.806795055745734 1
"24" 1 0.532072454946621 0.436005732331901 0.438568270218462 0.532072454946621 1 0.650930409431147 0.550504384438997 0.436005732331901 0.650930409431147 1 0.71603435984664 0.438568270218462 0.550504384438997 0.71603435984664 1
"25" 1 0.284001866836973 0.192755704279959 0.28292058325751 0.284001866836973 1 0.58893120573373 0.374100645061081 0.192755704279959 0.58893120573373 1 0.390806494581711 0.28292058325751 0.374100645061081 0.390806494581711 1
"26" 1 0.296387926921555 0.0492558407448312 0.272566432285603 0.296387926921555 1 0.292850813849505 0.313299679946763 0.0492558407448312 0.292850813849505 1 0.481340242736581 0.272566432285603 0.313299679946763 0.481340242736581 1
"27" 1 0.622650266752075 0.622078388264433 0.581979953421699 0.622650266752075 1 0.814209159915866 0.709768517631399 0.622078388264433 0.814209159915866 1 0.722179277994511 0.581979953421699 0.709768517631399 0.722179277994511 1
"28" 1 0.60215132113069 0.638883135210937 0.610582564464403 0.60215132113069 1 0.628193739209701 0.627925697628624 0.638883135210937 0.628193739209701 1 0.621903056414841 0.610582564464403 0.627925697628624 0.621903056414841 1
"29" 1 0.554601331651736 0.208095481165168 0.3865540919203 0.554601331651736 1 0.4540925362697 0.50670580555876 0.208095481165168 0.4540925362697 1 0.727309788531442 0.3865540919203 0.50670580555876 0.727309788531442 1
"30" 1 0.708836122140395 0.427268639586453 0.195791285111001 0.708836122140395 1 0.644485224207708 0.419059972978763 0.427268639586453 0.644485224207708 1 0.745243233479272 0.195791285111001 0.419059972978763 0.745243233479272 1
"31" 1 -0.0588346829013917 0.33337233359288 0.590176019926196 -0.0588346829013917 1 0.215396870708572 0.0991346480280888 0.33337233359288 0.215396870708572 1 0.56530091555816 0.590176019926196 0.0991346480280888 0.56530091555816 1
"32" 1 0.504264332257336 0.324983617645995 0.583660211694494 0.504264332257336 1 0.72671717645708 0.504363107028951 0.324983617645995 0.72671717645708 1 0.385420662453103 0.583660211694494 0.504363107028951 0.385420662453103 1
"33" 1 0.315215812383197 0.163832943305508 0.390434351453481 0.315215812383197 1 0.517394108547566 0.561464691293635 0.163832943305508 0.517394108547566 1 0.613964992111828 0.390434351453481 0.561464691293635 0.613964992111828 1
"34" 1 0.123745933795244 0.225863037009389 0.258742099696494 0.123745933795244 1 0.50232815421016 0.510981684765596 0.225863037009389 0.50232815421016 1 0.801396539405592 0.258742099696494 0.510981684765596 0.801396539405592 1
"35" 1 0.610982682026468 0.601603819135727 0.751501340128514 0.610982682026468 1 0.513281069895267 0.598381821556155 0.601603819135727 0.513281069895267 1 0.747811408592724 0.751501340128514 0.598381821556155 0.747811408592724 1
"36" 1 0.174689181102813 0.165247746182152 0.404920678507886 0.174689181102813 1 -0.346202698427397 0.221290972375555 0.165247746182152 -0.346202698427397 1 0.251858157493458 0.404920678507886 0.221290972375555 0.251858157493458 1
"37" 1 0.612970456116462 0.615716933908313 0.649984359725219 0.612970456116462 1 0.736110998831189 0.605777427636527 0.615716933908313 0.736110998831189 1 0.703405844741839 0.649984359725219 0.605777427636527 0.703405844741839 1
"38" 1 0.621768056309214 0.533543640039735 0.565459800404504 0.621768056309214 1 0.643622033497136 0.706454495422165 0.533543640039735 0.643622033497136 1 0.844140280452031 0.565459800404504 0.706454495422165 0.844140280452031 1
"39" 1 0.316603251902535 0.181835569316546 0.211891321340082 0.316603251902535 1 0.743116090084852 0.558166552044747 0.181835569316546 0.743116090084852 1 0.758999408972707 0.211891321340082 0.558166552044747 0.758999408972707 1
"40" 1 0.502998655877075 0.370751628630337 0.482343104647735 0.502998655877075 1 0.801360366279174 0.491647370107948 0.370751628630337 0.801360366279174 1 0.538482818873409 0.482343104647735 0.491647370107948 0.538482818873409 1
"41" 1 0.34192490508064 0.332265065599083 0.286714354699459 0.34192490508064 1 0.247373037895409 0.391711190395079 0.332265065599083 0.247373037895409 1 0.481926209980542 0.286714354699459 0.391711190395079 0.481926209980542 1
"42" 1 0.400970202787296 0.586949044608343 0.337078452366839 0.400970202787296 1 0.735167075433231 0.417096600531771 0.586949044608343 0.735167075433231 1 0.620814575018126 0.337078452366839 0.417096600531771 0.620814575018126 1
"43" 1 0.633783707324279 0.356617054239587 0.434163161284853 0.633783707324279 1 0.568188065560725 0.646679223588608 0.356617054239587 0.568188065560725 1 0.797967364511333 0.434163161284853 0.646679223588608 0.797967364511333 1
"44" 1 0.217849983894691 0.156928403095332 0.402642478814184 0.217849983894691 1 0.44769817963129 0.0842422466991062 0.156928403095332 0.44769817963129 1 0.251937512266898 0.402642478814184 0.0842422466991062 0.251937512266898 1
"45" 1 0.512621548892018 0.517746012713923 0.561807721348563 0.512621548892018 1 0.741701428893363 0.722929966258354 0.517746012713923 0.741701428893363 1 0.860388219084001 0.561807721348563 0.722929966258354 0.860388219084001 1
"46" 1 0.698751638459158 0.509386123880168 0.648107147170836 0.698751638459158 1 0.508420624605449 0.633715231709456 0.509386123880168 0.508420624605449 1 0.607791368117566 0.648107147170836 0.633715231709456 0.607791368117566 1
"47" 1 0.522551435421956 0.356287401888517 0.328731335320664 0.522551435421956 1 0.483589830353148 0.47050631371709 0.356287401888517 0.483589830353148 1 0.706398184176539 0.328731335320664 0.47050631371709 0.706398184176539 1
"48" 1 0.538188012400944 0.405573787882548 0.404097299354726 0.538188012400944 1 0.680399987594776 0.636319656543506 0.405573787882548 0.680399987594776 1 0.711263707770226 0.404097299354726 0.636319656543506 0.711263707770226 1
"49" 1 0.410624875101631 0.442674957796784 0.471949559419726 0.410624875101631 1 0.619469514914632 0.517203146735574 0.442674957796784 0.619469514914632 1 0.532127583577323 0.471949559419726 0.517203146735574 0.532127583577323 1
"50" 1 0.771201649493929 0.450853584299588 0.503585705814202 0.771201649493929 1 0.398374348348196 0.540226301655039 0.450853584299588 0.398374348348196 1 0.6760841135015 0.503585705814202 0.540226301655039 0.6760841135015 1
"51" 1 0.719718903385893 0.689985738082718 0.680911928255203 0.719718903385893 1 0.754016481462405 0.779782988924826 0.689985738082718 0.754016481462405 1 0.762103068664156 0.680911928255203 0.779782988924826 0.762103068664156 1
"52" 1 0.759276971704633 0.676337776658533 0.568106142943326 0.759276971704633 1 0.672493774530823 0.598378028139636 0.676337776658533 0.672493774530823 1 0.854629882534953 0.568106142943326 0.598378028139636 0.854629882534953 1
"53" 1 0.590935131811397 0.543781364785634 0.554130397646523 0.590935131811397 1 0.86771758204477 0.748173820466068 0.543781364785634 0.86771758204477 1 0.717900931258586 0.554130397646523 0.748173820466068 0.717900931258586 1
"54" 1 0.662911565421154 0.578840854155169 0.635633265784245 0.662911565421154 1 0.646466706580305 0.705364215861336 0.578840854155169 0.646466706580305 1 0.820269453339743 0.635633265784245 0.705364215861336 0.820269453339743 1
"55" 1 0.610625490690774 0.636569016744252 0.642147507714974 0.610625490690774 1 0.736019743429314 0.730222869935163 0.636569016744252 0.736019743429314 1 0.737694499579652 0.642147507714974 0.730222869935163 0.737694499579652 1
"56" 1 0.606874642183421 0.517817541083654 0.546097790932449 0.606874642183421 1 0.582687400649399 0.710735753198264 0.517817541083654 0.582687400649399 1 0.649933884050966 0.546097790932449 0.710735753198264 0.649933884050966 1
"57" 1 0.598737366708305 0.407789196423055 0.542494732048621 0.598737366708305 1 0.667327880217535 0.67316063518931 0.407789196423055 0.667327880217535 1 0.784278984917513 0.542494732048621 0.67316063518931 0.784278984917513 1
"58" 1 0.62146862652763 0.531806039312191 0.616313465111397 0.62146862652763 1 0.551946741060751 0.587477631270773 0.531806039312191 0.551946741060751 1 0.459081713659231 0.616313465111397 0.587477631270773 0.459081713659231 1
"59" 1 0.431862952172309 0.357751770462033 0.646550618934321 0.431862952172309 1 0.508088321827696 0.492038112826724 0.357751770462033 0.508088321827696 1 0.572422149001252 0.646550618934321 0.492038112826724 0.572422149001252 1
"60" 1 0.744958420012214 0.682875768711418 0.596693963692792 0.744958420012214 1 0.831714828159152 0.670391627265411 0.682875768711418 0.831714828159152 1 0.723176198389911 0.596693963692792 0.670391627265411 0.723176198389911 1
"61" 1 0.578696507707942 0.518161726633453 0.444195444499443 0.578696507707942 1 0.637669020587055 0.362502625599632 0.518161726633453 0.637669020587055 1 0.379036927420131 0.444195444499443 0.362502625599632 0.379036927420131 1
"62" 1 0.617635562200703 0.52573203038697 0.440486051668869 0.617635562200703 1 0.609346398479733 0.543160332493217 0.52573203038697 0.609346398479733 1 0.828101647334717 0.440486051668869 0.543160332493217 0.828101647334717 1
"63" 1 0.583908937758958 0.514756945114701 0.619745951516867 0.583908937758958 1 0.770576460861789 0.722600199138282 0.514756945114701 0.770576460861789 1 0.717652938142408 0.619745951516867 0.722600199138282 0.717652938142408 1
"64" 1 0.260246127456234 0.246541193285306 0.296141405239357 0.260246127456234 1 0.478649963991333 0.419653890467049 0.246541193285306 0.478649963991333 1 0.475516497925583 0.296141405239357 0.419653890467049 0.475516497925583 1
"65" 1 0.402038045559308 0.443630666726884 0.363346940685162 0.402038045559308 1 0.519455627158259 0.36020007533124 0.443630666726884 0.519455627158259 1 0.377284210877672 0.363346940685162 0.36020007533124 0.377284210877672 1
"66" 1 0.447173886139781 0.421577165114824 0.506162885577385 0.447173886139781 1 0.669664963248579 0.558274745743526 0.421577165114824 0.669664963248579 1 0.696895730346988 0.506162885577385 0.558274745743526 0.696895730346988 1
"67" 1 0.637176057384411 0.651060955966298 0.681294569314909 0.637176057384411 1 0.770409865855059 0.633574930615515 0.651060955966298 0.770409865855059 1 0.660032094659996 0.681294569314909 0.633574930615515 0.660032094659996 1
"68" 1 0.789971970150289 0.717324424506676 0.665724815979805 0.789971970150289 1 0.64164188568314 0.696122220168097 0.717324424506676 0.64164188568314 1 0.740451662842714 0.665724815979805 0.696122220168097 0.740451662842714 1
"69" 1 0.474473591066209 0.321228892987481 0.264665599602232 0.474473591066209 1 0.537323966990716 0.383753984283685 0.321228892987481 0.537323966990716 1 0.535978557869 0.264665599602232 0.383753984283685 0.535978557869 1
"70" 1 0.4640083288018 0.552557612056017 0.478880307688561 0.4640083288018 1 0.794715002441563 0.685892263233209 0.552557612056017 0.794715002441563 1 0.713572089165823 0.478880307688561 0.685892263233209 0.713572089165823 1
"71" 1 0.539613901433038 0.324367576925733 0.426930239348389 0.539613901433038 1 0.565647531611862 0.473982455375378 0.324367576925733 0.565647531611862 1 0.57516879555631 0.426930239348389 0.473982455375378 0.57516879555631 1
"72" 1 0.494656176074142 0.440012958624921 0.470361065558208 0.494656176074142 1 0.59962477229837 0.585154285375379 0.440012958624921 0.59962477229837 1 0.670595493419952 0.470361065558208 0.585154285375379 0.670595493419952 1
"73" 1 0.541450074173569 0.303743042430835 0.278169206374551 0.541450074173569 1 0.674013831212682 0.325560862825042 0.303743042430835 0.674013831212682 1 0.275121978954435 0.278169206374551 0.325560862825042 0.275121978954435 1
"74" 1 0.182450588420594 0.187201315132171 0.443775995882766 0.182450588420594 1 0.563391071647348 0.50797452040776 0.187201315132171 0.563391071647348 1 0.59070006457666 0.443775995882766 0.50797452040776 0.59070006457666 1
"75" 1 0.465873325615491 0.387640255514426 0.610180787068174 0.465873325615491 1 0.599935883065316 0.601801020325994 0.387640255514426 0.599935883065316 1 0.676047534046769 0.610180787068174 0.601801020325994 0.676047534046769 1
"76" 1 0.629087210032242 0.590484263034823 0.627729647898231 0.629087210032242 1 0.326058789346153 0.576347446519694 0.590484263034823 0.326058789346153 1 0.50886943612341 0.627729647898231 0.576347446519694 0.50886943612341 1
"77" 1 0.659754803622158 0.605947635269334 0.644167243482337 0.659754803622158 1 0.794889873272883 0.802297928363731 0.605947635269334 0.794889873272883 1 0.877240460313918 0.644167243482337 0.802297928363731 0.877240460313918 1
"78" 1 0.499698015954602 0.29210049231069 0.225621061500463 0.499698015954602 1 0.442057342289025 0.63463027372934 0.29210049231069 0.442057342289025 1 0.622449877737492 0.225621061500463 0.63463027372934 0.622449877737492 1
"79" 1 0.588528203907108 0.246456901543708 0.207476984346357 0.588528203907108 1 0.485323889688548 0.43556374391193 0.246456901543708 0.485323889688548 1 0.732074400152509 0.207476984346357 0.43556374391193 0.732074400152509 1
"80" 1 0.585826707198404 0.650355468832747 0.714051206200418 0.585826707198404 1 0.632371062415613 0.667819646004528 0.650355468832747 0.632371062415613 1 0.846777040737952 0.714051206200418 0.667819646004528 0.846777040737952 1
"81" 1 0.554080686307577 0.556131318107147 0.457215868297792 0.554080686307577 1 0.668625723247815 0.241111562708469 0.556131318107147 0.668625723247815 1 0.508637402934616 0.457215868297792 0.241111562708469 0.508637402934616 1
"82" 1 0.553340205895842 0.550830399733043 0.404662546274526 0.553340205895842 1 0.418251215528194 0.521707568771602 0.550830399733043 0.418251215528194 1 0.687264460387538 0.404662546274526 0.521707568771602 0.687264460387538 1
