"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 1 0.3719311807864 0.30738069026861 0.506218725636157 0.3719311807864 1 0.682800706736007 0.646701994927844 0.30738069026861 0.682800706736007 1 0.64460573515873 0.506218725636157 0.646701994927844 0.64460573515873 1
"2" 1 0.536225308943231 0.266522334557941 0.410912755283429 0.536225308943231 1 -0.0130458951009213 0.406616428392433 0.266522334557941 -0.0130458951009213 1 0.49290576119496 0.410912755283429 0.406616428392433 0.49290576119496 1
"3" 1 0.669424431122434 0.598496966452396 0.625784298919188 0.669424431122434 1 0.721219230275255 0.76848862315964 0.598496966452396 0.721219230275255 1 0.847389519670479 0.625784298919188 0.76848862315964 0.847389519670479 1
"4" 1 0.305148046765702 0.421580217822299 0.380625192573865 0.305148046765702 1 0.626344460232721 0.579991696018871 0.421580217822299 0.626344460232721 1 0.496198893182881 0.380625192573865 0.579991696018871 0.496198893182881 1
"5" 1 0.508462971183016 0.505938422921314 0.576817734800573 0.508462971183016 1 0.626192744260825 0.59667250646033 0.505938422921314 0.626192744260825 1 0.696493136830046 0.576817734800573 0.59667250646033 0.696493136830046 1
"6" 1 0.638046668015689 0.579712098265431 0.625309681289682 0.638046668015689 1 0.611956316668001 0.663820330082455 0.579712098265431 0.611956316668001 1 0.884250811454962 0.625309681289682 0.663820330082455 0.884250811454962 1
"7" 1 0.399539668213194 0.463991709468698 0.496422381327186 0.399539668213194 1 0.539505739493989 0.635632799868888 0.463991709468698 0.539505739493989 1 0.761544859223602 0.496422381327186 0.635632799868888 0.761544859223602 1
"8" 1 0.599895785434772 0.514515223052294 0.488791618039645 0.599895785434772 1 0.633967852909846 0.702395113173223 0.514515223052294 0.633967852909846 1 0.703775263116565 0.488791618039645 0.702395113173223 0.703775263116565 1
"9" 1 0.487983510042597 0.217892777254431 0.230285345799546 0.487983510042597 1 0.497835801031015 0.385731344799001 0.217892777254431 0.497835801031015 1 0.64912141849708 0.230285345799546 0.385731344799001 0.64912141849708 1
"10" 1 0.426678980765265 0.287759029963839 0.320396640809976 0.426678980765265 1 0.465890401817115 0.624684720425403 0.287759029963839 0.465890401817115 1 0.523764884092468 0.320396640809976 0.624684720425403 0.523764884092468 1
