"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16"
"1" 1 0.670603510820313 0.543778706173543 0.451782958136904 0.670603510820313 1 0.598961111769284 0.526919480315981 0.543778706173543 0.598961111769284 1 0.72040382601186 0.451782958136904 0.526919480315981 0.72040382601186 1
"2" 1 0.862827180775744 0.59364087368979 0.794185438643256 0.862827180775744 1 0.572214788493268 0.847049734115023 0.59364087368979 0.572214788493268 1 0.527268945629701 0.794185438643256 0.847049734115023 0.527268945629701 1
"3" 1 0.442188818022889 0.226091740467991 0.199180283245872 0.442188818022889 1 0.450427413838412 0.483855035461947 0.226091740467991 0.450427413838412 1 0.433814204685626 0.199180283245872 0.483855035461947 0.433814204685626 1
"4" 1 0.463635151344079 0.383097294844485 0.487149943754436 0.463635151344079 1 0.387940713145865 0.209684033167974 0.383097294844485 0.387940713145865 1 0.619485944535855 0.487149943754436 0.209684033167974 0.619485944535855 1
"5" 1 0.519433696460523 0.412682572336049 0.49272334707775 0.519433696460523 1 0.612741048451752 0.655563967285428 0.412682572336049 0.612741048451752 1 0.821763158431183 0.49272334707775 0.655563967285428 0.821763158431183 1
"6" 1 0.46112823226449 0.44517740149972 0.565208659846594 0.46112823226449 1 0.421849968769226 0.384280896007815 0.44517740149972 0.421849968769226 1 0.714908608603606 0.565208659846594 0.384280896007815 0.714908608603606 1
"7" 1 0.557249966776633 0.681065562471338 0.66554021990837 0.557249966776633 1 0.834218387566821 0.837725055339195 0.681065562471338 0.834218387566821 1 0.875541714766419 0.66554021990837 0.837725055339195 0.875541714766419 1
"8" 1 0.529842923320221 0.461109692859793 0.451445680179852 0.529842923320221 1 0.547455853973943 0.502039752190995 0.461109692859793 0.547455853973943 1 0.701096829023704 0.451445680179852 0.502039752190995 0.701096829023704 1
"9" 1 0.193737983183995 0.369591964710866 0.399951963649128 0.193737983183995 1 0.411714843973783 0.330060491226001 0.369591964710866 0.411714843973783 1 0.67617020059581 0.399951963649128 0.330060491226001 0.67617020059581 1
"10" 1 0.453853615954726 0.294238954254988 0.402947314116332 0.453853615954726 1 0.626144825070203 0.502491834079455 0.294238954254988 0.626144825070203 1 0.668137441308533 0.402947314116332 0.502491834079455 0.668137441308533 1
"11" 1 0.49599763553616 0.517317498511553 0.453330041504918 0.49599763553616 1 0.546180459335062 0.545982219789192 0.517317498511553 0.546180459335062 1 0.818370060150582 0.453330041504918 0.545982219789192 0.818370060150582 1
"12" 1 0.546717721288947 0.385925700187754 0.361459244338438 0.546717721288947 1 0.598794702383148 0.436623355753185 0.385925700187754 0.598794702383148 1 0.484485655463017 0.361459244338438 0.436623355753185 0.484485655463017 1
"13" 1 0.371626933588835 0.387054348097492 0.613597973346244 0.371626933588835 1 0.50940031113624 0.50220994113859 0.387054348097492 0.50940031113624 1 0.637422760820702 0.613597973346244 0.50220994113859 0.637422760820702 1
"14" 1 0.725992750600655 0.626949711158776 0.772577581847138 0.725992750600655 1 0.762398276294208 0.787150081477155 0.626949711158776 0.762398276294208 1 0.686216607855681 0.772577581847138 0.787150081477155 0.686216607855681 1
"15" 1 0.580565852435537 0.558358167281215 0.570822448263336 0.580565852435537 1 0.728433934597702 0.591951858962629 0.558358167281215 0.728433934597702 1 0.705824548761164 0.570822448263336 0.591951858962629 0.705824548761164 1
"16" 1 0.221174675393891 0.218395534310463 0.432889950330107 0.221174675393891 1 0.440516402698796 0.30035808761504 0.218395534310463 0.440516402698796 1 0.520148211044571 0.432889950330107 0.30035808761504 0.520148211044571 1
"17" 1 0.665967036298984 0.59601011047186 0.524928825188769 0.665967036298984 1 0.740329777769073 0.774398043149875 0.59601011047186 0.740329777769073 1 0.865447837563444 0.524928825188769 0.774398043149875 0.865447837563444 1
"18" 1 0.683814974859013 0.643651255394962 0.547241634227604 0.683814974859013 1 0.787212299918355 0.730011558195922 0.643651255394962 0.787212299918355 1 0.795125357941246 0.547241634227604 0.730011558195922 0.795125357941246 1
"19" 1 0.359283324516717 0.224049725379125 0.224343533638793 0.359283324516717 1 0.551476988577331 0.594490357351032 0.224049725379125 0.551476988577331 1 0.85305825511723 0.224343533638793 0.594490357351032 0.85305825511723 1
"20" 1 0.26180726917177 0.115312647696225 0.186875248620671 0.26180726917177 1 0.510211086981863 0.393298400880474 0.115312647696225 0.510211086981863 1 0.579933308180415 0.186875248620671 0.393298400880474 0.579933308180415 1
"21" 1 0.754587134237016 0.260028040356958 0.648036174495894 0.754587134237016 1 0.275163593532006 0.651002441364415 0.260028040356958 0.275163593532006 1 0.596447806780713 0.648036174495894 0.651002441364415 0.596447806780713 1
"22" 1 0.607094381925969 0.286659404357254 0.494298166261476 0.607094381925969 1 0.308330814634769 0.419617931378471 0.286659404357254 0.308330814634769 1 0.55279287135698 0.494298166261476 0.419617931378471 0.55279287135698 1
"23" 1 0.719962665559278 0.713821316788038 0.649547374585783 0.719962665559278 1 0.824235267252989 0.735504635893109 0.713821316788038 0.824235267252989 1 0.682626052871277 0.649547374585783 0.735504635893109 0.682626052871277 1
"24" 1 0.386440610456434 0.460245794851377 0.496921183446675 0.386440610456434 1 0.668720557245126 0.522067021808861 0.460245794851377 0.668720557245126 1 0.643903352183056 0.496921183446675 0.522067021808861 0.643903352183056 1
"25" 1 0.637816744364865 0.439099729699408 0.664584196616627 0.637816744364865 1 0.406721558951977 0.488779433295452 0.439099729699408 0.406721558951977 1 0.551694314927301 0.664584196616627 0.488779433295452 0.551694314927301 1
