"0bkFace.0bkFace" "0bkFace.0bkPlace" "0bkFace.2bkFace" "0bkFace.2bkPlace" "0bkPlace.0bkFace" "0bkPlace.0bkPlace" "0bkPlace.2bkFace" "0bkPlace.2bkPlace" "2bkFace.0bkFace" "2bkFace.0bkPlace" "2bkFace.2bkFace" "2bkFace.2bkPlace" "2bkPlace.0bkFace" "2bkPlace.0bkPlace" "2bkPlace.2bkFace" "2bkPlace.2bkPlace"
"xi7403.lq8033" 0.405889622821902 0.449201402021576 0.36808506996515 0.329735329090577 0.384504807457971 0.524258443495595 0.347483924012057 0.368736678632148 0.367119137044118 0.377426472749771 0.309977967385679 0.271444146332254 0.352663964458099 0.492652015101407 0.311002586099685 0.353095040430161
"ei1052.ie7709" 0.156580386475589 0.138590182679202 0.207899855777838 0.124135315250434 0.188907881160752 0.345377092769628 0.21090048326678 0.294200299124198 0.245590148976928 0.193093031274044 0.270549308402997 0.166188013609325 0.292262713094229 0.429580598319215 0.290562589741466 0.386759324456826
"bb4934.ly3200" 0.437967537313719 0.474054082068893 0.443111358874905 0.476460844996601 0.436736588738528 0.57004186925969 0.41048784704625 0.562618823795814 0.450451202163774 0.461447482016213 0.444035114371944 0.468568825420854 0.42533530855251 0.542973212483328 0.396676636937443 0.543881361991396
"th3865.mp3370" 0.353518476994496 0.305203098524595 0.412311490579057 0.307166477449586 0.439144563089554 0.492384959067866 0.478709763667412 0.433958080028929 0.419546890398591 0.372483378954646 0.45693103990129 0.353656285686579 0.45580568398495 0.52759713032035 0.493735276865934 0.47139360838755
"it8300.lw521" 0.435279419576403 0.413847689046133 0.393945889185758 0.365023040849151 0.414720943468967 0.54532325558261 0.379235907642393 0.495896343450045 0.4306237211266 0.406369187793852 0.408588512195396 0.373147904514367 0.400180244850979 0.525978484503422 0.368838145659428 0.487562451038932
"xs553.fe3118" 0.474284673516385 0.477895149682583 0.475119916496591 0.48671589068789 0.459440248611144 0.579129234722741 0.440588247082403 0.577331525306314 0.450819919193267 0.444675247594224 0.475694199696014 0.4495417942186 0.460404100463451 0.571620561714746 0.436016568437444 0.564115656207372
"xg2390.ch6597" 0.507485449647809 0.473649491684834 0.505022852686198 0.490049750230824 0.523051028939832 0.536879405092388 0.50660219083538 0.554092497250512 0.477856606762106 0.446438434947704 0.479255446187708 0.455854092786818 0.527227572367788 0.526703342801194 0.503857711884571 0.541238854682262
"vj9648.ym4818" 0.468363380790057 0.428544057002739 0.432421753340867 0.439842652117619 0.470144819069197 0.532552518567059 0.445907183776836 0.561385150617056 0.459667176456748 0.395255597529468 0.434091332021658 0.416077283184194 0.474414740426823 0.527511094051501 0.435894836646266 0.551757098455314
"sb5631.gn9389" 0.43097231202241 0.418234409114635 0.412651836413584 0.441944532617176 0.453891309617192 0.536880950313996 0.412362149523686 0.561355351340208 0.414684298467569 0.354899649339589 0.401502432101469 0.396446771974037 0.407617944253235 0.508194495439849 0.37232611856952 0.521014024367451
"ex8507.nb2856" 0.258559587462161 0.288470577226858 0.359420731056217 0.258071754726513 0.223958979547958 0.412721771932309 0.35279320792108 0.334338746279118 0.259814283121918 0.352784718915428 0.412371400695568 0.305706664837141 0.199127916887277 0.398336760437883 0.331025615575993 0.339574317329243
"ba1212.tq9582" 0.359851766827937 0.368699523620402 0.345972530421054 0.329027294028029 0.374261432984073 0.508917937995748 0.313834597012875 0.456702978230262 0.410420147487865 0.38677357118269 0.35944787061674 0.353035046329696 0.352422342899557 0.470911673252488 0.297128649002204 0.423063340700918
"mf6943.cc5360" 0.352297550067928 0.338602039850794 0.329517963229769 0.350646880533388 0.499060023559074 0.527031213659475 0.495215996649006 0.536227876315058 0.45561364363947 0.401267537199869 0.446733931151022 0.41443431947223 0.488651465592307 0.511653409146647 0.501435047550956 0.519641203567313
"zb7543.tg8735" 0.31133527360704 0.325429814638803 0.326730102259412 0.306184268490775 0.276739697920324 0.415543352578978 0.326261917850797 0.404653278741092 0.305410509969621 0.299102773311076 0.342973850314182 0.306522563982196 0.267245497861705 0.399914112256129 0.296785634588097 0.386112614009964
"gg702.wc6927" 0.437697542737416 0.413055780680988 0.442255904532558 0.434726827237218 0.468368260074282 0.541788403779154 0.401250193795281 0.57477163869075 0.440183178111167 0.399320584996202 0.4351820630992 0.414774623003946 0.434179914619729 0.506884948929452 0.386235204752237 0.544902243027107
"xl4234.ly5693" 0.195308008291502 0.212354293054554 0.236811624266966 0.23138558724912 0.274493654715118 0.405800573490824 0.322273944630005 0.423925871261116 0.254952536935981 0.277929589141341 0.310710008225502 0.301308965947263 0.244886201872188 0.386050572265414 0.29975639973625 0.391060300094966
"qe5259.vp9271" 0.480743286120939 0.487891798458186 0.449704751783177 0.496487075655058 0.466485848540262 0.56819362036159 0.429157195606191 0.557826810968939 0.458118045250417 0.469911566894564 0.431225572246866 0.472048273716794 0.430025372182411 0.520977047326949 0.380040093545948 0.511603124769027
"nj9775.wz822" 0.486615609193976 0.393554067490723 0.412385140135654 0.39132299379396 0.393366211146296 0.486173845491924 0.350734804108602 0.452710794196885 0.524681503141183 0.372207174002686 0.430188177391506 0.375440125104226 0.403065422633018 0.469579291570151 0.36610216193896 0.448756604738454
"if340.wp3000" 0.432555065361099 0.459120194531171 0.376989754188982 0.390518672960374 0.383620140287115 0.537481676798562 0.313038680915991 0.465762196642359 0.495697034552272 0.49240730706093 0.458113354476235 0.444459240790044 0.382191929669579 0.519820965429592 0.31841256803812 0.4735897976843
"nl5754.sv3117" 0.385257011834863 0.45292808188455 0.412189300902632 0.476219570702073 0.364507698343432 0.525221399459831 0.395128319711131 0.538768921931669 0.380255183308413 0.439638306619135 0.443661261028143 0.461400408054542 0.343460095745379 0.529945001163667 0.367326378080867 0.535139242620185
"iw879.dd1868" 0.296163313325648 0.27219787943947 0.207521243824659 0.173556979855975 0.223597060913432 0.330204701943309 0.169077132473912 0.220588716982856 0.317554432534788 0.290992444101425 0.227179724428603 0.134030565934692 0.228525801122331 0.299075171388069 0.164973080590335 0.241528098907377
"kc3518.id8755" 0.435693896136206 0.424151775749824 0.384106879619752 0.399254081696477 0.362068083126147 0.422674821733004 0.311739926378321 0.398163064728032 0.377453444793785 0.371747509761851 0.32972592856655 0.362521325993784 0.422042990605222 0.501977493126334 0.362447168889207 0.461859277593204
"ag9154.xj6341" 0.340268986369963 0.374932806227722 0.365919244732337 0.338872829570223 0.349927038306187 0.469884359307931 0.394995044223251 0.459466503782575 0.317162566060581 0.33091550791225 0.346586479430517 0.306324164957307 0.294067489205072 0.432119731662272 0.353331294925053 0.408471885351509
"nw2252.ct4171" 0.353496752389029 0.46334891075831 0.410271293237863 0.36296221225302 0.281696752405982 0.510657052004188 0.366124334816468 0.421458214349261 0.375964427620634 0.466434753831781 0.430026922478907 0.371839965941147 0.292324083049434 0.50889909588906 0.382505444828277 0.431967416516234
"jb5735.bf9456" 0.423605587521587 0.388445847798365 0.427947223147161 0.401818751809927 0.392707215471797 0.461048419588465 0.375986926444642 0.446590415232487 0.377364719147884 0.333525709301228 0.349213506293672 0.360915572212843 0.407153133921735 0.476818558357308 0.366311138845067 0.472820329740823
"di3276.xt1347" 0.269321529112344 0.377274135667652 0.375026006006475 0.364048593154716 0.254826506110109 0.404261701007532 0.291580561350732 0.409472407939498 0.281719978946264 0.318763742560005 0.407108940265053 0.344313802073051 0.280739020710634 0.423238287265967 0.31503230279595 0.430054842095976
"yc3953.ot7589" 0.281404967110594 0.224125871624934 0.260951319965242 0.24194274927591 0.316912277507215 0.332860988164733 0.260875785956622 0.347195051808102 0.257088039488647 0.178586358937698 0.243723138887396 0.198514465232701 0.310246089915351 0.326705082843791 0.262692100895776 0.346185712888978
"mt2271.og5198" 0.382744321381386 0.352200025953283 0.347610156651924 0.319209679445789 0.38850281696879 0.467583627890088 0.365604337941156 0.436277848787589 0.384295772894837 0.332891681792811 0.386107971996062 0.300416125428868 0.368188007381044 0.445530086548989 0.34904868977952 0.411917538496262
"oa9751.cq601" 0.405327420848886 0.394546529434359 0.370623466451552 0.377570315856191 0.305030335173354 0.349098198398607 0.236338820311585 0.354312808217813 0.356535935633315 0.320602209162433 0.310761343282476 0.291434388207643 0.413728801682009 0.455009345046973 0.334057131357259 0.439257891831204
"mp1889.mv6317" 0.517647198086766 0.41088047408599 0.484176889743239 0.423853015655575 0.500607344359356 0.561229746799146 0.468759225252154 0.556090738324668 0.508458289723471 0.389971072389004 0.488598706737208 0.404736991487798 0.531707469778666 0.555237396634208 0.495610621973203 0.560199332737206
"gt185.kr5213" 0.512330246331408 0.453316093572697 0.474725744444318 0.442464737392681 0.434403142931636 0.564693873431819 0.3967259292166 0.549087798739655 0.451480617236753 0.410686780713923 0.426197724620452 0.401424512745803 0.440967878518007 0.556042878649639 0.41225802632646 0.545817261177863
"xa9005.tv7987" 0.488894413715889 0.519180162709558 0.492768195361343 0.502478299361823 0.416352465549315 0.566680916640379 0.453603524347174 0.565753799183585 0.385073353298095 0.43024703608628 0.449863390500113 0.427792766967905 0.411644988865464 0.549895405358426 0.42645102590717 0.545583398394281
"cx4463.wl8439" 0.321660076673888 0.340973774308583 0.320322739950101 0.348851500912333 0.299788350062676 0.407758544231279 0.310976921083463 0.4105497164517 0.335585525763431 0.326853415037381 0.321716518084696 0.349570007939644 0.314410351647622 0.41232774226273 0.32393148814209 0.426075622493762
"xj3439.lq7448" 0.364266786778238 0.333289112719247 0.389064369456778 0.352513149210388 0.385911643140781 0.467204042244408 0.405557951433427 0.494346120513911 0.399842662061117 0.355836261982164 0.418656289452192 0.35983906988244 0.390093841428047 0.476941014328384 0.408062205498765 0.500664041869559
"bz274.ng7390" 0.463580688813785 0.464428134987656 0.444936348117905 0.463637421192232 0.497336220130298 0.609255284728321 0.463979943744849 0.584080350574641 0.485159428818626 0.45813704470703 0.432760347003788 0.453969581122922 0.422305911274474 0.554823172646045 0.390905063761558 0.530294056425627
"tx3850.ka7197" 0.398726158927957 0.392165119320142 0.382249027698203 0.365551939849619 0.393363582771687 0.489484874245742 0.378462645910339 0.447437007408544 0.36795119164819 0.360913626517785 0.359250182154665 0.328702379049743 0.379349541846452 0.479352518216834 0.365693446182033 0.441902699676814
"gk193.ty7521" 0.492401335972383 0.433085435464568 0.480641274696989 0.426506921300705 0.518406622606914 0.619666037573346 0.487254810183834 0.61525704913032 0.482292761845782 0.436134310005348 0.49305972281355 0.42359967894391 0.500340085884003 0.583000370865498 0.460103902664363 0.590072560366921
"ql1697.fi1759" 0.512307605309979 0.399052968634698 0.446900214114586 0.409909684186945 0.494787318439493 0.470710927641213 0.419975881472982 0.453047899495009 0.482114881852542 0.364585440204159 0.411657087174903 0.366983601033778 0.495485312512181 0.477548821580399 0.428008665070375 0.45592199769342
"hi4.mw2274" 0.443891284543955 0.477060656736173 0.46277276861987 0.467520687587758 0.411461220079515 0.57365367186407 0.447080126077149 0.563817475542777 0.460858472982164 0.501867044854313 0.483528585400547 0.502445628335686 0.407575170051329 0.561583749138118 0.442249296434259 0.559852560831098
