"0bkFace.0bkFace" "0bkFace.0bkPlace" "0bkFace.2bkFace" "0bkFace.2bkPlace" "0bkPlace.0bkFace" "0bkPlace.0bkPlace" "0bkPlace.2bkFace" "0bkPlace.2bkPlace" "2bkFace.0bkFace" "2bkFace.0bkPlace" "2bkFace.2bkFace" "2bkFace.2bkPlace" "2bkPlace.0bkFace" "2bkPlace.0bkPlace" "2bkPlace.2bkFace" "2bkPlace.2bkPlace"
"up8860.th4838" 0.140666610785754 0.235841921869446 0.142622219390754 0.0725391814916595 0.202471272489797 0.225395540813602 0.213368220225702 0.120810017149217 0.15820743229526 0.136397229460228 0.166523605700003 0.105430554860706 0.130604407257606 0.161908991820001 0.166642859632523 0.108161038871482
"ei1052.ss2996" 0.0360330976563735 0.101497327083771 -0.0125270400784131 0.0339583675738541 0.113550991703491 0.130976043309999 0.080455456496439 0.0925215410009842 0.227727622787682 0.238510295922221 0.293722505454159 0.287103651532888 0.217015900295862 0.259337122087846 0.337429896943775 0.349371557954952
"xg2390.ct4171" 0.162231940898914 0.146767790790248 0.0640426187041623 0.0247691249269804 0.14439768103848 0.126574885391951 0.108942621542886 0.107272806222045 0.096859807338114 0.0694806923785035 0.0745215110377901 0.0656308560874863 0.0952680036121355 0.144100095661365 0.147796937725617 0.130878559797563
"xa9091.zn9000" -0.0134976742691104 0.0322608011194766 -0.00277344614222375 0.0348375025146889 0.158160154649692 0.195893630314039 0.125616209706714 0.0579058860846397 0.149028599505664 0.175694159091267 0.136063552872827 0.131417076216766 0.100832229075512 0.155041639870333 0.174552515753277 0.151886317210084
"sb5631.ql1697" 0.136854705731252 0.157940473988065 0.171616394367919 0.205683303393621 0.285775009382255 0.350743810749447 0.333848598755987 0.354260309207336 0.215821417980155 0.321469548004965 0.331376080906325 0.340387553376152 0.211884704782263 0.302932523349738 0.305663882354505 0.324613696270194
"yj4297.mn3104" 0.215926377970497 0.203842710389559 0.207773283868634 0.200031823019785 0.246251200496935 0.269044928355417 0.258121675124877 0.239973526010063 0.207629784965309 0.25353306856014 0.350124173497226 0.330886958454812 0.230101604198833 0.270488314279937 0.291853118787749 0.25345225700254
"hs7790.es3029" 0.236733672085372 0.260997417321035 0.298680539237297 0.318932608270419 0.291735585269809 0.300635230523448 0.320086748462353 0.328135673759122 0.175921165418286 0.144368718829859 0.158479587700108 0.179634228059896 0.201125385868911 0.165916317242046 0.177184604469897 0.181788036091137
"xf8217.gr828" 0.0756922724698633 0.103760024420589 0.230112378870097 0.247692379105479 0.0434276281763363 0.167444944008683 0.251431640682874 0.225276614360423 0.0299879474271189 0.160950962406246 0.222151699541481 0.217514929180413 0.0214912520179801 0.147731813679659 0.115549390936368 0.139441399142104
"zb7543.zk7167" 0.077862021606657 0.252051992118327 0.154441316366124 0.216549021063954 0.110658503311461 0.314069518242635 0.267205779735624 0.322318415064938 0.0923749894295395 0.232166805952131 0.27213856292135 0.27516154605995 0.10445419308293 0.270106757574824 0.271255860679888 0.320850247489421
"ny4028.ki2142" 0.0744625476220974 0.181854474439666 0.155917315609369 0.16925506499533 0.0672279047954202 0.159680432067053 0.154775841502325 0.116491213281941 0.0637283721423487 0.112051269688606 0.251292798745418 0.22936420686411 0.0580321629995432 0.125701284129897 0.266039037382005 0.232776924360031
"if340.gw5507" 0.201819090018566 0.287662340178602 0.303171764585377 0.289377344367596 0.277464180308062 0.288396483561454 0.306012818761304 0.293274100156761 0.238609323217226 0.312779780757819 0.430212248462466 0.40360717687848 0.255625609345753 0.314927739848844 0.421034268426445 0.383040422223965
"ui8428.ks348" -0.0280022352569989 0.000464186771183058 0.0290452081971279 0.0379390961561589 0.061301762915032 0.0649508958167137 0.0867767699107064 0.0840671853943492 -0.0288960599127934 0.067261874830163 0.152034319808593 0.156134300769214 -0.0527150292253951 0.0314692333320692 0.108537636308601 0.13960156918371
"mt2271.rk9191" 0.0613887571536985 0.0333278641497803 0.0983558430713024 0.0877865990953519 0.120994390696732 0.125525945572372 0.199064455175011 0.184753260850361 0.0867054269143743 0.0748880911681132 0.233940366457285 0.224666202891173 0.100700396410793 0.0582263860402642 0.23994421487017 0.224273798793678
"fe2287.qf4888" 0.100874283856706 0.112587663144164 0.21572431782603 0.216105211932997 0.114640077143083 0.0970924433401658 0.227682013714469 0.214540628554065 0.073323824866385 0.0784814296620498 0.272230053305885 0.1780914727211 0.0857236740112518 0.102006765051349 0.241131675623856 0.2330855283964
"ou5515.zn4946" -0.0557702468242803 -0.0559624041360584 -0.0730296871080726 -0.0877807033723397 0.0754739052519597 0.11632493880965 0.115128543819909 0.165697993628155 0.198169198333249 0.198559031493904 0.184334339779789 0.239193116542108 0.151192324486173 0.213343239685208 0.213074569515727 0.27636585920969
"qa3051.ic7015" 0.294502120945134 0.311432018045298 0.259732463191492 0.272459756753611 0.217307019070857 0.286096470320066 0.247935206633658 0.262939731593725 0.200073520408115 0.260128252283173 0.350780705043756 0.340951123247552 0.162657827748773 0.275804691640683 0.314550389501294 0.325852551990693
"yj734.ux1568" 0.160456939984974 0.376328855471516 0.370839709428796 0.378606758095477 0.180737139487591 0.372596504083059 0.330839404408522 0.352798575073828 0.154791787653141 0.406766137392841 0.420786670858025 0.393291870293721 0.0955210734550816 0.276490006785519 0.287679005258346 0.284251828561773
"im7779.ze7706" 0.0102593178934308 0.160378383287689 0.127391334389308 0.114249178610587 0.0634133073856919 0.228298318263852 0.169963736999611 0.198245591161725 0.0174584581702019 0.158542306898208 0.191135194872449 0.139721123693419 0.0170107757539977 0.194690920856176 0.167804057062784 0.142556070710202
"lg2253.hs4364" 0.0742488152554331 0.0592201042437371 0.042521000839242 -0.0408062254049998 0.189571744852769 0.222730297287894 0.188546222687947 0.135277214799465 0.18758378024739 0.197803682205041 0.138802670101034 0.0781543735324386 0.140792045788123 0.18686115183551 0.196687753266583 0.122818405600676
"gj911.dd933" 0.0981702087554124 0.0308965276297312 0.0114869512153457 0.0176714640591217 0.205342054406043 0.171210324688198 0.1203336884283 0.146599296697112 0.102866422842593 0.133710379894257 0.196816435345539 0.157400092326448 0.0606525145985428 0.117494014960349 0.162406189039101 0.132503405070583
"lo8118.de7266" 0.104627631211815 0.0791518751954073 0.0860404291470179 0.167403212040914 0.148452684738617 0.220201075942557 0.14962289517072 0.168287821916251 0.18941743655561 0.259963834736561 0.204142067003942 0.238779998997387 0.0542779753372249 0.143885640105281 0.121317219719488 0.116498235500107
"tj3064.id8755" 0.0860615814617456 0.147973535826402 0.154682569880508 0.104782183286709 0.0481791380706542 0.266194046377423 0.21809452928381 0.191461236395439 -0.0764393439867628 0.233290391468205 0.382939976823401 0.30054899673118 -0.0530023879945185 0.25839160283212 0.360922032352544 0.292757012703112
"ld7855.fh2020" 0.0826092582606647 0.0651880874169904 0.139555863550254 -0.00963466669467188 -0.0152540319406198 0.0674036647670258 0.0546857728359304 -0.019066906374434 -0.00342834622108627 0.119640051537644 0.0864361348701933 0.0580696839696688 0.0756405428735672 0.0979009853304948 0.0674627858187105 0.111667093616831
"xq2137.zx3526" 0.0487907255305364 0.143474137307088 0.0339731535303034 0.0910850602903137 0.0153326315282977 0.135648293768112 0.120970127624868 0.129631057936213 0.0314154454611842 0.1795888862818 0.237336627642338 0.2297765587946 0.0363965427980081 0.205864905992815 0.252648480307332 0.299226754512411
