"sub.conc" "comm.id" "type.id" "diff"
"1" "xi7403.lq8033" "FrontoParietal" "load" -0.013839161664526
"2" "xi7403.lq8033" "FrontoParietal" "picture" -0.0112563760828318
"3" "xi7403.lq8033" "Visual" "load" 0.0028777335617356
"4" "xi7403.lq8033" "Visual" "picture" 0.0550528017050773
"5" "ei1052.ie7709" "FrontoParietal" "load" 0.00815664791105556
"6" "ei1052.ie7709" "FrontoParietal" "picture" -0.00462474952389087
"7" "ei1052.ie7709" "Visual" "load" -0.00732353226019783
"8" "ei1052.ie7709" "Visual" "picture" 0.0993298969998731
"9" "bb4934.ly3200" "FrontoParietal" "load" 0.0243486580867578
"10" "bb4934.ly3200" "FrontoParietal" "picture" -0.0173897550794243
"11" "bb4934.ly3200" "Visual" "load" 0.00016191698581014
"12" "bb4934.ly3200" "Visual" "picture" 0.0739042471866891
"13" "th3865.mp3370" "FrontoParietal" "load" 0.00253168862177841
"14" "th3865.mp3370" "FrontoParietal" "picture" 0.00792483621691718
"15" "th3865.mp3370" "Visual" "load" -0.00602085841133393
"16" "th3865.mp3370" "Visual" "picture" 0.0540004846146996
"17" "it8300.lw521" "FrontoParietal" "load" 0.00311048950362138
"18" "it8300.lw521" "FrontoParietal" "picture" 0.021229766170395
"19" "it8300.lw521" "Visual" "load" 0.00788332869982949
"20" "it8300.lw521" "Visual" "picture" 0.094094716147724
"21" "xs553.fe3118" "FrontoParietal" "load" 0.0326846653849328
"22" "xs553.fe3118" "FrontoParietal" "picture" -0.0129475014083124
"23" "xs553.fe3118" "Visual" "load" 0.00124090727912363
"24" "xs553.fe3118" "Visual" "picture" 0.0868625835367415
"25" "xg2390.ch6597" "FrontoParietal" "load" 0.00893211095931435
"26" "xg2390.ch6597" "FrontoParietal" "picture" -0.00030945954471652
"27" "xg2390.ch6597" "Visual" "load" -0.00225474032502737
"28" "xg2390.ch6597" "Visual" "picture" 0.0338063564776278
"29" "vj9648.ym4818" "FrontoParietal" "load" 0.0164147632148756
"30" "vj9648.ym4818" "FrontoParietal" "picture" -0.00100194063737777
"31" "vj9648.ym4818" "Visual" "load" -9.04455693766515e-05
"32" "vj9648.ym4818" "Visual" "picture" 0.0756211909764716
"33" "sb5631.gn9389" "FrontoParietal" "load" 0.022191739940737
"34" "sb5631.gn9389" "FrontoParietal" "picture" 0.0156254937908186
"35" "sb5631.gn9389" "Visual" "load" 0.00220763287891212
"36" "sb5631.gn9389" "Visual" "picture" 0.0845759507229725
"37" "ex8507.nb2856" "FrontoParietal" "load" 0.030977161170237
"38" "ex8507.nb2856" "FrontoParietal" "picture" -0.0303799654047694
"39" "ex8507.nb2856" "Visual" "load" 0.00817567380644324
"40" "ex8507.nb2856" "Visual" "picture" 0.0649270786112037
"41" "ba1212.tq9582" "FrontoParietal" "load" -0.0031840389828994
"42" "ba1212.tq9582" "FrontoParietal" "picture" 0.0336813291855473
"43" "ba1212.tq9582" "Visual" "load" -0.00286003980845251
"44" "ba1212.tq9582" "Visual" "picture" 0.0835888597179395
"45" "mf6943.cc5360" "FrontoParietal" "load" -0.00721167651031701
"46" "mf6943.cc5360" "FrontoParietal" "picture" -0.0162798126749716
"47" "mf6943.cc5360" "Visual" "load" 0.00460682673035889
"48" "mf6943.cc5360" "Visual" "picture" 0.0308871168124105
"49" "zb7543.tg8735" "FrontoParietal" "load" 0.0262432202550348
"50" "zb7543.tg8735" "FrontoParietal" "picture" -0.0061807888044684
"51" "zb7543.tg8735" "Visual" "load" 0.00359555517039128
"52" "zb7543.tg8735" "Visual" "picture" 0.0693047335088672
"53" "gg702.wc6927" "FrontoParietal" "load" -0.038862757586004
"54" "gg702.wc6927" "FrontoParietal" "picture" -0.0128103098625802
"55" "gg702.wc6927" "Visual" "load" 0.00125915027251611
"56" "gg702.wc6927" "Visual" "picture" 0.0924186979801141
"57" "xl4234.ly5693" "FrontoParietal" "load" 0.0268452991652097
"58" "xl4234.ly5693" "FrontoParietal" "picture" -0.00397026319795468
"59" "xl4234.ly5693" "Visual" "load" 0.00167700727310022
"60" "xl4234.ly5693" "Visual" "picture" 0.0627149356450259
"61" "qe5259.vp9271" "FrontoParietal" "load" 0.00901954019221723
"62" "qe5259.vp9271" "FrontoParietal" "picture" 0.0129228184366654
"63" "qe5259.vp9271" "Visual" "load" -0.00165255351063043
"64" "qe5259.vp9271" "Visual" "picture" 0.057082768902239
"65" "nj9775.wz822" "FrontoParietal" "load" 0.0128235775253179
"66" "nj9775.wz822" "FrontoParietal" "picture" -0.000236084501588463
"67" "nj9775.wz822" "Visual" "load" -5.87231923249165e-05
"68" "nj9775.wz822" "Visual" "picture" 0.102057381739167
"69" "if340.wp3000" "FrontoParietal" "load" 0.023253455867856
"70" "if340.wp3000" "FrontoParietal" "picture" 0.0176096859185459
"71" "if340.wp3000" "Visual" "load" 0.0102936217206216
"72" "if340.wp3000" "Visual" "picture" 0.0884744179093707
"73" "nl5754.sv3117" "FrontoParietal" "load" 0.0116335609943304
"74" "nl5754.sv3117" "FrontoParietal" "picture" 0.0134506412779322
"75" "nl5754.sv3117" "Visual" "load" 0.00273509445527936
"76" "nl5754.sv3117" "Visual" "picture" 0.0717904389753997
"77" "iw879.dd1868" "FrontoParietal" "load" 0.00698472077621679
"78" "iw879.dd1868" "FrontoParietal" "picture" 0.0251019717832906
"79" "iw879.dd1868" "Visual" "load" -0.00207829705682874
"80" "iw879.dd1868" "Visual" "picture" 0.0639894848146862
"81" "kc3518.id8755" "FrontoParietal" "load" 0.0580914078261318
"82" "kc3518.id8755" "FrontoParietal" "picture" 0.012909547391116
"83" "kc3518.id8755" "Visual" "load" -0.00121106316763159
"84" "kc3518.id8755" "Visual" "picture" 0.0447568658019529
"85" "ag9154.xj6341" "FrontoParietal" "load" 0.00333139485089266
"86" "ag9154.xj6341" "FrontoParietal" "picture" -0.00134724813230584
"87" "ag9154.xj6341" "Visual" "load" 0.0020217101167227
"88" "ag9154.xj6341" "Visual" "picture" 0.0585435374800903
"89" "nw2252.ct4171" "FrontoParietal" "load" -0.0135592271225277
"90" "nw2252.ct4171" "FrontoParietal" "picture" -0.00491675257870382
"91" "nw2252.ct4171" "Visual" "load" 0.0033869474584593
