"sub.id" "group.id" "X0BK_FACE" "X0BK_PLACE" "X2BK_FACE" "X2BK_PLACE"
"59" "fh2699" "MZ" 13.2739424950645 -3.04499477505558 43.0273102066696 30.3172765073811
"60" "it1787" "MZ" 19.7895560137839 18.7197757753224 4.43345812169853 58.2866680262072
"61" "cx9808" "MZ" 21.2010353469542 20.4858531293908 -3.64692374833259 49.6245898010227
"62" "rm7208" "MZ" -0.911568837883504 18.0944970996888 28.7590143737217 33.1563063188084
"63" "ec4184" "MZ" 25.8113973821699 27.9557788074789 40.6204298175634 31.7289092665629
"64" "zi2331" "MZ" 32.3968537561138 15.0356973507781 23.5397750694976 36.0266818474878
"65" "vw905" "MZ" 31.459239056474 15.3954245251223 94.2344120008893 61.7029605015562
"66" "st7251" "MZ" 4.49665649839929 29.9163183225878 40.9167314474433 30.8896567516674
"67" "nn4900" "MZ" 37.9985681977857 31.0728947333926 48.8879991213873 75.1232450137839
"68" "pv8315" "MZ" 13.2997563967675 17.5951983582481 16.2568059457981 27.2572853337483
"69" "wx5916" "MZ" 43.168754264562 46.6366420917208 12.7544108430414 30.0559916479769
"70" "wc5601" "MZ" 15.0325882423299 23.2467108176523 72.4037825126723 34.0133535878257
"71" "kj5306" "MZ" 34.7840012009608 28.6566834795465 39.5459917933304 24.9160330988751
"72" "uc1939" "MZ" 19.3182169509876 73.977088677012 117.182170950645 100.846896003913
"73" "zl8476" "MZ" 1.94447064674967 17.6903271310671 17.9357439169364 28.4991848917741
"74" "oj9096" "MZ" -15.5288399191641 -19.0721231909204 19.6655050807692 -1.03491574682081
"75" "lp2952" "MZ" 24.6223658559613 33.7838006554246 25.7934303330814 41.7591020331258
"76" "cm1911" "MZ" -4.07640524290796 4.87270204566474 45.6978618785238 51.3588226697643
"77" "zy4127" "MZ" 52.6010066542463 -14.6204209438862 78.696734927968 77.6749760735883
"78" "hv4891" "MZ" 28.5431426140507 18.5049289156514 40.4587960501556 36.834021843406
"79" "ob9396" "MZ" 9.18294955384615 16.192429698506 50.1004075877723 30.5726846889729
"80" "lj5511" "MZ" 23.7088698782926 9.83559013421965 19.9589949607826 19.8930367111605
"81" "kc6064" "MZ" 20.1603317690529 21.4273825958648 49.5953677355269 48.4548709491329
"82" "co1303" "MZ" 16.5270289132948 15.3381074961316 35.8407259390396 39.5965287673188
"83" "tx8504" "MZ" 11.6279114603824 20.2830889864473 48.8033367149844 45.6022369163797
"84" "oj3626" "MZ" 3.10326735660293 -0.377440396531792 41.6418190293464 42.1220683407737
"85" "og1699" "MZ" 18.7814323618052 3.93434123948421 19.6813558250912 29.0865205556514
"86" "yx5998" "MZ" 44.1701247165407 34.0415071303868 43.0812520270342 38.8247851896843
"87" "sg5218" "MZ" 60.5938433169409 44.9158483589151 97.6588555893731 69.0495729329035
"88" "ye5967" "MZ" 10.4322843156069 29.4878848108937 27.6273457689062 61.2508486674077
"89" "fb9559" "MZ" 30.6860418878613 18.7451187569142 53.3430297287506 62.5106989437528
"90" "xg5438" "MZ" 3.04435277194309 8.24418376324144 75.4327424833259 77.2151083899511
"91" "oc4214" "MZ" -13.1647957424189 7.65164967550022 23.345509334193 30.7032192353535
"92" "hx8470" "MZ" 52.3373094487506 58.3552658002223 64.9516177653757 46.402039571775
"93" "df8145" "MZ" 3.85743841009337 16.6572077468653 28.4439880252112 30.5908442260871
"94" "is8342" "MZ" 3.77591815651401 7.42287470369498 41.4818779848822 42.3842379769675
"95" "mg4903" "MZ" 10.8029091833704 20.3466325589791 9.48459549364162 29.9104824854602
"96" "jh4223" "MZ" 8.66713893828813 30.5177078535349 47.8243391548244 59.4003700151178
"97" "pk6257" "MZ" 29.7119290200089 13.5427782694976 52.9606083618497 45.3706085319653
"98" "vr394" "MZ" -7.34597549337483 2.10715729817697 36.8696049804802 13.569922999671
"99" "kr5213" "MZ" -20.9966635575456 15.4696332833704 29.4012821393953 31.6826000364606
"100" "uq2088" "MZ" 32.3997947361939 8.69984668081814 36.2612778807025 23.7975162140507
"101" "zb4289" "MZ" 5.8246221313028 10.0704307130725 9.09564709648733 53.4108687614051
"102" "mo8661" "MZ" 18.125925165727 21.3980760577145 35.0933090483326 15.702789680747
"103" "wo4163" "MZ" 33.6132784603379 39.7906657784349 32.457050872699 39.5505633329924
"104" "ml2532" "MZ" 4.47023305322366 12.6641355025122 24.9702631901734 40.270270380169
"105" "yw5740" "MZ" -2.93776461116052 1.12000988485549 44.8704427790129 31.2054945876834
"106" "th4838" "MZ" 15.781344521534 15.930029166892 27.0354271549578 31.5835072441974
"107" "ss2996" "MZ" 16.073690953357 15.4015970166741 40.2275483823922 38.9994698933304
"108" "ct4171" "MZ" 64.9138754931081 27.5327437601601 56.2134623236994 45.7920756930191
"109" "zn9000" "MZ" 78.7286673911072 93.4864802857714 90.1361724313028 102.811745007025
"110" "ql1697" "MZ" 27.028131378835 34.8163361484215 74.3717709637172 54.0702007367274
"111" "mn3104" "MZ" 31.8928185281014 42.9905706017786 42.2088171404624 49.4768819373055
"112" "es3029" "MZ" 7.83641201004891 -31.8677920876834 5.26528704948866 -7.9251912668297
"113" "gr828" "MZ" 12.8372468735883 -14.7600750613161 45.677295344775 42.03812668008
"114" "zk7167" "MZ" 9.78215545975989 33.5035521220987 66.5093230815918 48.8274169489907
"115" "ki2142" "MZ" -27.825617768297 -2.70522427985771 20.8427772707617 29.4967339708315
"116" "gw5507" "MZ" 19.3740963329435 47.1556346911072 57.9188116312823 61.4647194221432
"117" "ks348" "MZ" -7.82353941502001 4.55528885815918 53.2730749426856 67.8043953743886
"118" "rk9191" "MZ" 52.1348451963539 -7.56980678589151 50.2599644828813 59.8507958139173
"119" "qf4888" "MZ" 8.97925355233437 -4.55003571160516 -14.4986184782125 26.5676853222766
"120" "zn4946" "MZ" 10.5761393641174 -13.0251521297021 24.5131128959982 18.5810988046687
"121" "ic7015" "MZ" 14.8921004029791 39.2254915703868 40.6546888859048 53.0386594072032
"122" "ux1568" "MZ" 4.86932495500222 18.0170381811027 54.6127872547799 36.9403607026234
"123" "ze7706" "MZ" 0.724552061360605 34.2436299557048 50.6420303283682 58.9215133669631
"124" "hs4364" "MZ" 44.360108989293 4.67780052908404 16.277043234402 48.8190119297599
"125" "dd933" "MZ" 43.9232318071765 -5.52014899297466 37.4244157448155 51.5930882003557
"126" "de7266" "MZ" 5.48749373557137 2.00229849733215 56.5269325221876 35.50683769996
"127" "id8755" "MZ" 11.4542882417697 32.2407306754113 73.3054718667852 67.6373615295687
"128" "fh2020" "MZ" 38.5072616562917 20.8606063649622 50.7636550508226 61.7289261508671
"129" "zx3526" "MZ" -36.2454436764784 2.27752270840374 25.5527073787906 -0.332752290416185
"130" "xp7855" "MZ" 15.4984684623388 28.6707600791908 36.0868042618719 38.4873695011116
"131" "so162" "MZ" 26.5603433810582 14.6477273541832 19.9897122521387 41.4663684609604
"132" "jp188" "MZ" 64.1789016666518 61.474855652201 41.9315815652735 59.055477932859
"133" "sk2752" "MZ" 6.49247335984882 1.52854386727434 59.8422607162294 12.4589199659849
"134" "yp5099" "MZ" -27.1711908984882 -7.03851101702979 46.3000082290351 26.8891227949044
"135" "da6972" "MZ" 35.2076626163628 6.4570346198088 58.7035857569142 18.6345692805691
"136" "vk3353" "MZ" 20.2763528392619 6.509049362739 44.5226656829702 31.0996076871943
"137" "ch6597" "MZ" 6.00562763831036 31.8845570401512 41.7898241352157 32.422651988217
"138" "cw9972" "MZ" -8.64422275020009 -1.17578702881281 34.4829718834593 47.9639272514451
"139" "ll535" "MZ" -10.422948477679 45.2512143884215 18.5446980527345 86.240015517341
"140" "im9891" "MZ" 22.1062603775456 13.5935611213873 38.376202260249 42.7956206966385
"141" "ng7537" "MZ" 4.90081823985327 -3.51613695593597 48.8164988432637 67.0947971359271
"142" "ep71" "MZ" 1.38364363548244 -29.192628276434 21.9746497282348 -28.5603850071143
"143" "gg1348" "MZ" 4.43306687643397 19.3996714345042 37.4494374324589 30.635278493108
"144" "ns4482" "MZ" 29.971257761494 1.25401196638506 36.9555165332592 44.0269623880391
"145" "xe4685" "MZ" 29.6031192948422 59.3224104992441 51.4284706351223 61.5493531663851
"146" "js2597" "MZ" 46.4463737557137 28.9434474234104 -13.0211155648021 1.62025811667408
"147" "jz6566" "MZ" 10.0985430266252 19.1280070597154 65.4448319346376 12.409220970787
"148" "bc2101" "MZ" 2.80897134093375 3.00621480369053 28.3759872232103 32.8188823512672
"149" "vd961" "MZ" 29.5556263792797 28.6916698123166 63.6615648743442 73.0224878219653
"150" "yp1477" "MZ" 21.8361959715874 39.1600357036461 48.0786389513562 44.138607235438
"151" "aa4754" "MZ" 22.2513065503935 39.0300556438417 24.4845736506892 32.6949075747888
"152" "er3262" "MZ" 49.1303427509115 15.2794249367052 51.5591287077812 34.9123038035127
"153" "qs7667" "MZ" 26.473884285727 26.770109101245 73.6602188378168 88.9776718820365
"154" "tv7987" "MZ" -10.4835181230769 26.6335240978657 28.8654489678968 36.4908640104491
"155" "vx4380" "MZ" -13.0772240052023 -25.5448301048466 54.0505877762116 47.5312572836816
"156" "ny3419" "MZ" 33.8585513549133 17.8570806324504 79.7991524003557 82.0155502667852
"157" "fe7088" "MZ" 9.48113135446865 7.22633181574033 41.1883712034682 53.6836634762116
"158" "uz6747" "MZ" 30.4924971656292 5.56948419288573 34.5648118245887 50.8992708779902
"159" "dn1529" "MZ" 3.35005266895776 6.61553821876389 -25.1316696573188 41.1839143545576
"160" "lj976" "MZ" 31.3932782878168 16.3694232217875 55.357425799333 25.2595264309916
"161" "sq1489" "MZ" 27.4734166923966 -9.67953662752334 42.2322557115607 24.3145884460205
"162" "ky2646" "MZ" 3.00176163263673 0.640713495091151 47.2106209125211 29.7104018562472
"163" "wd8292" "MZ" -7.84446633899511 44.0691980039573 34.3932050486243 65.8705613730547
"164" "hd7266" "MZ" 19.0399706574033 33.1768577432192 67.9830647381058 52.2910739319787
"165" "ke3467" "MZ" 2.60781368903957 27.0327357448644 28.8037192477546 14.6607533438862
"166" "hp3693" "MZ" 7.53820606856381 -13.8726276567808 42.6120232331258 48.7639802612272
"167" "uo3527" "MZ" 30.4991843616719 42.6275895456647 53.3150839135171 52.4941235820809
"168" "pe1963" "MZ" -3.26006880074255 16.7125018915073 35.2519276790574 29.0948650305914
"169" "oo3267" "MZ" 12.9651153212539 -2.53224396656292 37.0989234274789 39.2213352317474
"170" "vb3700" "MZ" 8.75105310137839 2.70289695015562 50.9313046947532 45.1767111405069
"171" "pk2743" "MZ" 45.7438232078702 -3.9970132734104 75.7451892009782 70.0507235747443
"172" "qr1108" "MZ" 66.6138799648733 30.614792538506 28.3637779087417 52.2982976996532
"173" "hx7747" "MZ" 11.1219861670076 10.0128087714095 2.59738480071143 11.1737729298799
"174" "vm6983" "MZ" -8.03840916660738 17.1625191660329 42.9624974811472 36.992882834771
"175" "tg8735" "MZ" 13.8966775859938 15.4170262230769 51.9229293289907 33.200965541076
"176" "tm5450" "MZ" 18.0094817449088 27.266335594353 10.846944077141 28.7726565060027
"177" "dr9204" "MZ" -14.3573156594042 -6.64719340426856 52.2797533205514 38.0009119003557
"178" "vv8305" "MZ" 8.32013509697643 33.973698371289 51.0953763962028 38.6317466402223
"179" "sd2522" "MZ" -6.22963699853268 35.3953228835482 19.8685936111161 17.6142713791908
"180" "xn1650" "MZ" 24.9121312747755 20.6794447893731 77.4442572080925 58.4219761960872
"181" "nt1800" "MZ" 32.8412808172521 22.9889308816363 58.545801059671 65.3783880930636
"182" "yq7598" "MZ" 74.7655868092486 81.6145671858604 76.4461662325478 90.3372783266341
"183" "vw7278" "MZ" 5.22266236537572 10.8610027158737 44.5569419792797 36.1849103101779
"184" "az8784" "MZ" 3.73492914673188 -4.9401387705647 38.8898604830591 41.8077551140507
"185" "gu9420" "MZ" 21.1075236642063 17.355906970787 22.5742717234282 25.7833433925923
"186" "rh1122" "MZ" -0.924394418279235 19.2584971093375 32.1426310277012 32.8236610833704
"187" "my7044" "MZ" 23.0188247598488 7.45967759804357 43.1678318485683 6.41528042727879
"188" "bf9837" "MZ" 16.0887546866607 11.8935551176968 51.8361897088928 50.6735681692752
"189" "go1166" "MZ" 5.57478935887061 8.49446790182303 19.9684133657181 26.6391780489418
"190" "pg7963" "MZ" 31.8209492449978 -2.85497988172521 34.5372516694709 68.5118633238328
"191" "el164" "MZ" 6.40133718915518 30.0600186731436 31.1180472140952 38.4482587191329
"192" "vw7617" "MZ" 18.3486493721032 36.9173328833659 66.5475271555358 54.7875332088484
"193" "sx7276" "MZ" 45.2530115220369 25.1679270332592 26.8687293027123 65.7006438554024
"194" "dh4351" "MZ" 19.4980515284571 5.86620768230325 23.8971520445531 8.49293949190751
"195" "nh5795" "MZ" 26.432260249711 8.29147350147621 39.224592149711 49.4282877361049
"196" "pm3264" "MZ" -16.0413773754113 -1.52985398861716 18.1302241052912 11.822078542908
"197" "cq601" "MZ" 19.0016538604713 8.57251713986216 58.3871799128946 46.8955488810138
"198" "ep2070" "MZ" -17.0160287174611 -16.895390321076 20.6829914501112 5.26917975767008
"199" "tr2659" "MZ" 21.5989183588261 17.920398452779 61.3837093471765 74.5759756894175
"200" "vk6725" "MZ" 46.5087604731881 32.7267168036016 68.4095559249889 29.2962388391596
"201" "ie8225" "MZ" -3.84746681067141 2.58261248772788 72.488619828337 72.9378352816807
"202" "ag1213" "MZ" -3.42493194441974 5.1529614518008 34.0896847940418 33.8477265111605
"203" "lg5745" "MZ" -6.8075078585149 7.38535735873722 24.4244500256558 24.3800703821254
"204" "bz9463" "MZ" -8.87749863663851 14.9707161999111 31.9072799442108 -18.6230697428635
"205" "pj8577" "MZ" 28.3354876271676 76.6569992753668 28.511535870329 35.2726325960027
"206" "wr5202" "MZ" -3.87083778617163 -12.8795459267675 2.55119986967541 36.9498700880391
"207" "cg8943" "MZ" 18.2271219012005 44.5053495742597 63.3882508034682 64.3441561490351
"208" "qp2811" "MZ" 29.4396209943353 0.0752923058692752 26.4273442606714 35.9126930360205
"209" "ma7928" "MZ" 16.9410578257448 19.979408465647 46.4877030084482 51.2191373476256
"210" "pl6619" "MZ" -44.5340286884927 19.0332587451756 40.8764173872388 29.2691646187639
"211" "bb4934" "DZ" 10.9545485779102 21.6581016754558 46.3042777815474 63.6053977499422
"212" "wr8519" "DZ" 43.4712831678702 5.04502469617608 60.0691845518448 -2.02206714766563
"213" "qi9723" "DZ" -2.93844028959982 -3.02423748225434 45.6811075880836 31.9321674666518
"214" "uh4238" "DZ" 20.0150711935082 0.457594890128946 72.2133060541396 56.7737420435749
"215" "nj9775" "DZ" -5.30691086233882 12.7067021718097 39.2152184765149 26.4085493809249
"216" "kc3518" "DZ" 15.3865131634949 -21.1536660716096 54.6673004144953 42.3095170910716
"217" "nw2252" "DZ" 29.7652878811027 25.3682664250022 37.5632352127301 40.3458940197421
"218" "lf5535" "DZ" 11.1512081525567 17.5847850733837 30.4240898299689 53.0766312113072
"219" "oa9751" "DZ" 6.84526502392174 -66.8023021985772 35.1796594488306 13.6905667241885
"220" "gt185" "DZ" 22.3540525114273 1.49951928671187 47.5892698081814 37.65084060747
"221" "pb1903" "DZ" 10.0432907056025 1.73698897425522 59.5085066394398 44.1276376389506
"222" "pb8936" "DZ" 85.6757762652735 19.6637432864651 41.161105023655 64.620195860916
"223" "ng3506" "DZ" 27.2411800438862 30.0017134576256 83.5173414611828 95.1996487593597
"224" "ix4227" "DZ" 36.8415949069898 42.3137792336994 49.0018080596265 57.4224631774122
"225" "vn7650" "DZ" 61.5824952858604 49.183656650956 58.7662330986661 81.0301037981325
"226" "su3645" "DZ" -9.12400313891507 -3.00115748417074 34.7440825066252 35.3243373258337
"227" "nx8660" "DZ" 37.2033641138728 16.9557213757403 66.9743597956425 36.9923937287239
"228" "rm8505" "DZ" -3.95205008671854 17.59215342502 33.9277209811472 28.009360367141
"229" "qd3657" "DZ" -14.9398371114718 -1.62407278888395 31.6071904628279 42.3446054302357
"230" "fd2525" "DZ" 7.04268151920854 23.9313945219209 59.2935926392619 39.2761699088439
"231" "ca5018" "DZ" 12.0856823534838 12.8260391004891 47.7589626588261 35.7537529306807
"232" "jd1964" "DZ" -5.17882463979547 14.9763391280658 24.1236682976256 28.5827944987105
"233" "wi5744" "DZ" 0.552319686500667 20.2090091172521 10.5627772308582 -6.16206745166741
"234" "fr2578" "DZ" 0.632677294219653 51.5856991233882 56.0333488206759 12.1914576773455
"235" "ns7330" "DZ" 4.19148175343224 -2.48584122721209 21.4193574109827 48.511308313028
"236" "ig328" "DZ" 33.4996502128057 11.8729769879057 36.5959495783904 40.6972984417519
"237" "xv7888" "DZ" 15.2862797288128 -11.6073629780783 33.0233549482881 38.6286392767452
"238" "dy4972" "DZ" 1.26927236473099 -3.6755870849711 62.3214605509115 59.9755767859627
"239" "vl2882" "DZ" 11.3309204261005 24.1534250837261 21.6607319124944 20.3925300365496
"240" "tz3071" "DZ" 7.34433712107603 0.890692420809249 -2.73458381686972 12.6470681859938
"241" "et1430" "DZ" 48.9007649459315 25.3793923796354 37.4094163971543 36.5237894617163
"242" "ct6231" "DZ" 21.4956985044775 26.1921493847488 15.7186132313917 21.8218498790574
"243" "lu4060" "DZ" 8.28191676162739 23.3831801772788 18.7074213421965 55.5480578396176
"244" "tx5670" "DZ" 4.57252557785683 11.8526240220098 28.3775019986661 59.8640947415296
"245" "qz8329" "DZ" -24.3166960666074 -18.193560103068 11.173767708715 18.7598200856825
"246" "lh5049" "DZ" 34.6617734989329 49.8434769303691 42.1651912673633 59.6577685712761
"247" "ry5739" "DZ" 33.7536899391241 35.2691937812361 49.430679173944 27.827807129791
"248" "ub22" "DZ" 51.3467765359271 25.389161462072 35.4207783337483 52.0937125377857
"249" "sv1050" "DZ" 50.7823924004002 36.2256069691863 47.1375664585149 57.8217955581147
"250" "zp8076" "DZ" 13.3031582056914 23.0179811335705 44.3283384756114 29.2539130226767
"251" "sh9073" "DZ" 7.6972914477012 32.6141076748777 40.7680459072032 29.5243155409071
"252" "ho4452" "DZ" -10.6215407884393 2.10968642681192 10.6981972258826 28.2095287767008
"253" "qz8248" "DZ" 7.5421110980169 18.3140877090262 34.881849698546 32.3431550603824
"254" "cl2509" "DZ" 5.50830392392174 16.9220615251223 38.7892739958115 47.8128606264117
"255" "cs9691" "DZ" 20.0122440907514 27.9163628430414 54.3968831821254 56.2645382355714
"256" "uw6754" "DZ" 5.47498105651401 -4.05749686100489 30.6996612780347 26.8137412698977
"257" "sx7909" "DZ" 27.6483713587372 2.53113350471321 19.9382434471765 51.4716712046243
"258" "jh1505" "DZ" 45.8811810958026 31.1922806872788 57.3611066485994 59.28832389751
"259" "oy6431" "DZ" 9.50241749433971 26.1405383325923 42.4933800133348 23.4353542332414
"260" "tj8522" "DZ" 12.5323017650511 39.4064794018675 56.8801028974655 37.5501920204535
"261" "ss6388" "DZ" 6.67992491418408 15.9888278909293 50.3297936083593 22.4851916727434
"262" "bx1564" "DZ" 32.5453315214762 -10.6514492511783 6.57967051102712 29.0187845032014
"263" "th6641" "DZ" 12.2468881767008 52.0637372411294 48.4483210519342 62.082449406803
"264" "ti5445" "DZ" 74.8817513290351 58.0308797349489 67.2031954283237 56.9058581212539
"265" "dc2170" "DZ" -17.6767839926189 1.29826461253891 27.0938981112494 41.8773480332148
"266" "qh8067" "DZ" 18.4085028281124 4.27088810702534 25.4516138845265 34.524734841663
"267" "ix9468" "DZ" 41.3098198721147 34.6587284532681 78.5972324777234 60.1652033903957
"268" "fu4952" "DZ" 1.86661129221876 37.0942288760694 36.0355936309915 57.0606253517119
"269" "lq147" "DZ" -11.9802433889729 16.6210638195198 57.1701532188084 42.7202900234193
"270" "bu7334" "DZ" 33.3918620182303 8.82146208892841 22.8239291482837 20.3140223159182
"271" "pe8461" "DZ" 26.6191280269008 18.894688267719 33.9179831047577 36.2698886306492
"272" "jb8336" "DZ" 36.9623255263095 46.7480543023744 41.7554679428635 41.4775886843041
"273" "bl1733" "DZ" 29.4536793165496 19.3136057811027 60.2750145148955 59.7614004370387
"274" "ng7390" "DZ" 9.25188253815029 0.605495345887061 31.2713380824811 37.6611104564251
"275" "fs9681" "DZ" 20.7995503701512 19.7000353319209 63.7715217394842 60.0082972826145
"276" "ob7283" "DZ" 14.7877769792797 49.630811908715 34.0371531115607 33.8854297854157
"277" "xl995" "DZ" -4.53688182541129 42.2517742805691 59.996093638506 67.3425638841707
"278" "nu868" "DZ" 26.3486538671232 21.5251952237884 41.0034666243219 21.7896294957314
"279" "gc2234" "DZ" -0.718997612138728 20.7803897809693 40.3443070850156 53.6089269276123
"280" "jb2591" "DZ" 28.7293882283993 29.8160270547354 40.8054811575367 40.1848687600267
"281" "dw4092" "DZ" 1.0497763505558 36.7136683566919 7.90775067914629 8.82969886269453
"282" "wq7313" "DZ" 26.1838624927968 47.6343231692975 67.3555659423522 66.4683573036905
"283" "jf6228" "DZ" 27.840222971454 37.8262645090351 42.6970461583815 36.8817871991552
"284" "db6412" "DZ" 30.1322179191196 38.0020361925967 48.9859363699422 -1.88021858697199
"285" "ag5213" "DZ" 17.2233065103468 -7.14126527060916 4.63580625704758 21.2408685058248
"286" "ie8874" "DZ" 18.9435014288573 33.5231745592263 40.8242844101823 12.3271810929302
"287" "ov2980" "DZ" -10.9271218132948 3.03934143388173 40.0865390255225 28.0186630897288
"288" "vr4751" "DZ" 9.84941421587372 -3.40288972570031 19.9561054486883 14.700932368297
"289" "zy9688" "DZ" 23.8530932398399 7.62375792823477 18.4037378315251 39.5149661501112
"290" "fp916" "DZ" 9.01213337425522 45.5548317928902 72.425249626056 82.6659879039573
"291" "bz274" "DZ" 20.2037828170298 12.996262176434 46.7584815750556 43.8325462334371
"292" "rc7697" "DZ" 3.69093893468208 5.98722993890618 38.562244841663 25.4861092103157
"293" "hl7390" "DZ" 11.7414765791507 3.09908597549133 50.0100194619831 36.3153011336772
"294" "hq3709" "DZ" -0.925041243797243 1.89244653494887 45.8396414036461 40.12442989502
"295" "gm1079" "DZ" -19.0789620334815 -38.2473076326812 -1.38992916336149 35.1433560782125
"296" "kt8002" "DZ" 4.16857477523344 21.785033834104 38.473693173855 35.4518831849266
"297" "jc6773" "DZ" 15.6206245019742 5.90530236167185 46.3142521110716 38.7324687838595
