"sub.conc" "comm.id" "type.id" "diff"
"1" "bb4934.zy9688" "FrontoParietal" "load" 0.00304462062678379
"2" "bb4934.zy9688" "FrontoParietal" "picture" 0.00483338488763221
"3" "bb4934.zy9688" "Visual" "load" 0.00495973086414558
"4" "bb4934.zy9688" "Visual" "picture" 0.0782513867058297
"5" "wr8519.fp916" "FrontoParietal" "load" -0.00716546604082066
"6" "wr8519.fp916" "FrontoParietal" "picture" 0.00414351740327569
"7" "wr8519.fp916" "Visual" "load" -0.00532858702800088
"8" "wr8519.fp916" "Visual" "picture" 0.0627705522174699
"9" "qi9723.bz274" "FrontoParietal" "load" 0.0492442485585647
"10" "qi9723.bz274" "FrontoParietal" "picture" -0.00330022801139666
"11" "qi9723.bz274" "Visual" "load" 0.00939872686641535
"12" "qi9723.bz274" "Visual" "picture" 0.0952008346042728
"13" "uh4238.rc7697" "FrontoParietal" "load" 0.0139948498544053
"14" "uh4238.rc7697" "FrontoParietal" "picture" -0.011387021211765
"15" "uh4238.rc7697" "Visual" "load" 0.00473365953002436
"16" "uh4238.rc7697" "Visual" "picture" 0.0426415957566888
"17" "nj9775.hl7390" "FrontoParietal" "load" 0.0083185312990903
"18" "nj9775.hl7390" "FrontoParietal" "picture" 0.0083054736108702
"19" "nj9775.hl7390" "Visual" "load" -0.000748820925536631
"20" "nj9775.hl7390" "Visual" "picture" 0.154610937975473
"21" "kc3518.hq3709" "FrontoParietal" "load" 0.0879945918440726
"22" "kc3518.hq3709" "FrontoParietal" "picture" -0.0170060052928303
"23" "kc3518.hq3709" "Visual" "load" 0.0158137278941635
"24" "kc3518.hq3709" "Visual" "picture" 0.0929196062567985
"25" "nw2252.gm1079" "FrontoParietal" "load" 0.0137092386271299
"26" "nw2252.gm1079" "FrontoParietal" "picture" 0.00509914727858518
"27" "nw2252.gm1079" "Visual" "load" 0.00709947465774774
"28" "nw2252.gm1079" "Visual" "picture" 0.0976542758261933
"29" "lf5535.kt8002" "FrontoParietal" "load" 0.0261649384985325
"30" "lf5535.kt8002" "FrontoParietal" "picture" 0.010301123398646
"31" "lf5535.kt8002" "Visual" "load" 0.0069541333698907
"32" "lf5535.kt8002" "Visual" "picture" 0.128068473878696
"33" "oa9751.jc6773" "FrontoParietal" "load" 0.0383028388350209
"34" "oa9751.jc6773" "FrontoParietal" "picture" -0.00420047782988897
"35" "oa9751.jc6773" "Visual" "load" 0.0116941491292318
"36" "oa9751.jc6773" "Visual" "picture" 0.0933378300327515
"37" "gt185.cs5197" "FrontoParietal" "load" 0.030255519429592
"38" "gt185.cs5197" "FrontoParietal" "picture" 0.0232160748267443
"39" "gt185.cs5197" "Visual" "load" -0.000498928690056688
"40" "gt185.cs5197" "Visual" "picture" 0.0578584817589541
"41" "pb1903.dt1372" "FrontoParietal" "load" 0.0244044693241397
"42" "pb1903.dt1372" "FrontoParietal" "picture" 0.00834745132719578
"43" "pb1903.dt1372" "Visual" "load" -0.00292573162708576
"44" "pb1903.dt1372" "Visual" "picture" 0.114783535831519
"45" "pb8936.tb4452" "FrontoParietal" "load" 0.0200457676494127
"46" "pb8936.tb4452" "FrontoParietal" "picture" 0.0082077812277607
"47" "pb8936.tb4452" "Visual" "load" 0.0153947265178759
"48" "pb8936.tb4452" "Visual" "picture" 0.124970175593924
"49" "ng3506.kk7321" "FrontoParietal" "load" -0.00651314271062015
"50" "ng3506.kk7321" "FrontoParietal" "picture" 0.0104860754738414
"51" "ng3506.kk7321" "Visual" "load" 0.00893158863110388
"52" "ng3506.kk7321" "Visual" "picture" 0.0988221662996036
"53" "ix4227.kq2702" "FrontoParietal" "load" 0.0118342658988018
"54" "ix4227.kq2702" "FrontoParietal" "picture" -0.0116362550560486
"55" "ix4227.kq2702" "Visual" "load" -0.00210667010515503
"56" "ix4227.kq2702" "Visual" "picture" 0.109399135824246
"57" "vn7650.mp3370" "FrontoParietal" "load" 0.00473449590679509
"58" "vn7650.mp3370" "FrontoParietal" "picture" 0.021375509767672
"59" "vn7650.mp3370" "Visual" "load" 0.0119538852102986
"60" "vn7650.mp3370" "Visual" "picture" 0.0871626572237866
"61" "su3645.la196" "FrontoParietal" "load" 0.0029335025062325
