"0bkFace.0bkFace" "0bkFace.0bkPlace" "0bkFace.2bkFace" "0bkFace.2bkPlace" "0bkPlace.0bkFace" "0bkPlace.0bkPlace" "0bkPlace.2bkFace" "0bkPlace.2bkPlace" "2bkFace.0bkFace" "2bkFace.0bkPlace" "2bkFace.2bkFace" "2bkFace.2bkPlace" "2bkPlace.0bkFace" "2bkPlace.0bkPlace" "2bkPlace.2bkFace" "2bkPlace.2bkPlace"
"ca5018.ba2743" 0.543155756541424 0.539564223023102 0.548591694639014 0.541897269532664 0.506616359499948 0.588153425929955 0.484364506354158 0.580299043138551 0.50963041974643 0.527993868202659 0.505854724869204 0.541575193281779 0.480522765787928 0.566725370270581 0.443815927281672 0.564245048987492
"jd1964.hw3664" 0.481518177458313 0.296825451897944 0.360735551626229 0.316877513159086 0.429177821442391 0.378453932498337 0.366625945069434 0.419668496848458 0.482597738186685 0.321771661412935 0.41425545040099 0.33706835497917 0.444843270175775 0.393876089609508 0.388608663082538 0.440289322178623
"wi5744.ry6595" 0.434191122770628 0.457021424537261 0.421179670316929 0.443093494366365 0.419404459898103 0.584568924276528 0.421824860612211 0.565132981908681 0.4449820140261 0.482732586949924 0.431692366722547 0.458284294131299 0.457746872348544 0.598068995736572 0.446243693046481 0.586010494888132
"fr2578.dq5352" 0.558206253772958 0.547974633016669 0.590412557923535 0.550222411737763 0.530745625715482 0.607986313940067 0.522344069092706 0.63198120672657 0.560062746549208 0.530715691521162 0.58408914842947 0.549126918643265 0.581180553393949 0.668425500429667 0.588324117483436 0.683122896491103
"ns7330.li2052" 0.555164394748125 0.454049594568687 0.548506021130397 0.474169130668117 0.540610363478466 0.612175272619073 0.492624965198135 0.620336801324711 0.577842105788 0.503499058755932 0.552221813522603 0.537709524691643 0.522671345973498 0.601311386736627 0.498134856539126 0.624286037306672
"ig328.fp6017" 0.427590156080262 0.41494222693485 0.465186012142198 0.42160497131351 0.394671892192407 0.51851155133159 0.426330782326856 0.53505340780507 0.404552547883402 0.387509664007259 0.448446740459256 0.408577429507876 0.381366970977359 0.491265314398763 0.414987374569047 0.519211124518376
"xv7888.ie7709" 0.385570174218465 0.456743498203432 0.333226266276915 0.436226939598068 0.306850885341004 0.524566517477719 0.251297522979667 0.498217678411503 0.375878586655193 0.378735550861523 0.339905534296978 0.381392159464951 0.303467841042917 0.54839283531809 0.280632763471583 0.513837104878323
"dy4972.vm7506" 0.29089138650707 0.274739273782644 0.339994127757235 0.250010709188393 0.319609625134708 0.43082736006037 0.370551741833958 0.399992130239158 0.321889295679282 0.314279885094452 0.390167971144873 0.300174144798398 0.302663272982428 0.4022348317554 0.359893392413018 0.376745913228913
"vl2882.cx4373" 0.440878246207627 0.44153535453576 0.434670783631044 0.46118397307582 0.45318993624583 0.575065578243577 0.404896814168851 0.594619458705859 0.475174522593065 0.452867970744679 0.486413393824614 0.448301574995347 0.475324394968121 0.59665714473129 0.41274698494765 0.619554587533509
"tz3071.ss3114" 0.478188586803667 0.46760561321532 0.430594513363239 0.522779301115135 0.474047236857303 0.547524176151063 0.396328791490603 0.568670185321589 0.375787625316018 0.36029532632819 0.361432551613588 0.43418374782631 0.473791986764125 0.537821235457622 0.397227442684748 0.56814318035973
"et1430.pb924" 0.194453113253642 0.271513618888726 0.301967519310819 0.239564333117274 0.247478136986155 0.439054916873563 0.287259927477881 0.410702185797924 0.280481506332407 0.332982661798941 0.403767623941484 0.286065297155823 0.282680697415461 0.450703005803637 0.293558958148813 0.42927048713249
"ct6231.sr182" 0.501986261077598 0.433532461967706 0.457840451836873 0.404934563187918 0.491812480465404 0.564064243334533 0.433218942011415 0.533510273942775 0.472393149641527 0.356517752529332 0.443497599269667 0.322692727321138 0.489778831672798 0.569151820712841 0.433494582482429 0.52814193631598
"lu4060.ck6395" 0.474868158501861 0.418775946403915 0.47521435716421 0.379302280039702 0.515656970294127 0.595439003338566 0.507355449498961 0.546638608411529 0.550581881016404 0.455905686576173 0.573386135611568 0.444158170979231 0.504257166121518 0.563885755878709 0.498136800780457 0.521875922174952
"tx5670.he6807" 0.568207351024886 0.425031708517061 0.489654302587614 0.450278801716308 0.617880471959963 0.594916797925083 0.488917462087892 0.630576537577357 0.604006546781331 0.454098563308835 0.522188928311489 0.460858823763765 0.601273984477563 0.590937803262113 0.493025553604802 0.624858736183215
"qz8329.aa4340" 0.499333693580326 0.464524481215487 0.477810124619317 0.450880339037241 0.507738048081411 0.583650559364407 0.488845066862359 0.567822859280033 0.503955826520031 0.462394867017217 0.502641191238837 0.445790963909214 0.509533821731809 0.563684379957604 0.48629667621139 0.54343119726306
"lh5049.gr5225" 0.357433369858166 0.314880884231625 0.305530740152722 0.376518747645087 0.397775658919124 0.418474514289829 0.333475719093663 0.472276718183751 0.344651765086885 0.282299384547267 0.303054980829684 0.369057647311131 0.406089601730773 0.42787790352165 0.326901361837652 0.498535605577757
"ry5739.xx3869" 0.489154109449626 0.48390570454395 0.472361040216859 0.523195243800931 0.429333078423556 0.509472718004195 0.404064604119858 0.539506391864079 0.458704609857162 0.440868416043517 0.438523341576711 0.490172551010081 0.427444216570259 0.490865281763648 0.402096512409432 0.534613915020283
"ub22.ia4019" 0.447692241573629 0.438628081763574 0.479991685076213 0.438181757165233 0.490463043446861 0.484209743371131 0.484739878632138 0.509035095429134 0.422640765867524 0.42134872570097 0.441753231904627 0.402103424296145 0.471528569256087 0.500721647954912 0.474456255565278 0.519419959898405
"sv1050.ob5169" 0.350525326171731 0.331638986884481 0.351838684479538 0.347121727045115 0.342278529939772 0.413590102521377 0.330679006763998 0.407140761465277 0.44659039734475 0.39503539819388 0.441673023259153 0.391661362328655 0.356538539728694 0.435490528233772 0.352075608388053 0.438658360149324
"zp8076.fu4651" 0.470689821851924 0.417897451070803 0.468138060266714 0.430894966493263 0.368418768659387 0.510810467958503 0.348642930521378 0.518131948468024 0.416370563139201 0.349959657346446 0.445128353676828 0.369468861974494 0.407429660523997 0.538898289593271 0.371428215756055 0.563435745552122
"sh9073.tr3019" 0.373423315157423 0.384098616147179 0.39738274856452 0.38995049401385 0.355073753435386 0.482935407931308 0.332046744313266 0.481297732966179 0.351898819824619 0.332276830514571 0.369382751387211 0.303552540659569 0.369711367035283 0.509996959038361 0.33565576440943 0.503791848129782
"ho4452.au2746" 0.350774585292459 0.355860860633572 0.349651974358813 0.366349476910019 0.356714807106646 0.525450098725973 0.361914498816891 0.516856036301968 0.373552570743004 0.34937304410883 0.371832236323724 0.353351758707833 0.378865603029202 0.523795510589591 0.383878547301755 0.51361318130742
"qz8248.nr1944" 0.470018235663767 0.419163582106645 0.479965295975012 0.430271949912523 0.37182874947289 0.439716685210798 0.360165146054133 0.435816864488632 0.401199812353194 0.32453490713353 0.386044167836346 0.317029741922565 0.353679939548054 0.400479894731031 0.327221346932157 0.402812180338084
"cl2509.iu339" 0.510777106330534 0.461085521545907 0.454161352734736 0.445900724107044 0.427280293515982 0.550226197046629 0.407771129586166 0.52781059540075 0.523575887738742 0.4321093859105 0.505564969854549 0.442681985378283 0.446738639962102 0.560984124612506 0.429728588403892 0.548831607790004
"cs9691.hb7546" 0.32085455439725 0.350420630211372 0.301642319259534 0.351571996806507 0.35605455693482 0.51009051906074 0.30571430600543 0.498623752610826 0.272071466146343 0.350155708567324 0.290459949914558 0.345924774019506 0.346327034848485 0.539475404727416 0.312383639306432 0.526130040827192
"uw6754.vb2722" 0.507422108250719 0.501289017617645 0.446912179236004 0.498838212033943 0.480254077470332 0.566581215802692 0.410939068196603 0.542799030678623 0.50028945970431 0.462132257364611 0.429741916254431 0.471290594937625 0.486009206833958 0.575674042128714 0.419991326412324 0.55123229692703
"sx7909.bn7978" 0.573903120363215 0.578989486345249 0.62195728869843 0.576064214250287 0.575433258200101 0.674909096902547 0.630622309101169 0.66687233952021 0.57804904129674 0.576033532805898 0.66302925159103 0.56403892119981 0.576229795403662 0.670729973092792 0.63065848037582 0.668709085745307
"jh1505.ri764" 0.482865596288333 0.441195597358352 0.485458688890036 0.441589530618531 0.39849435329433 0.513427769169325 0.333874377120728 0.509996896397572 0.413533922999478 0.335286019828995 0.420075519903363 0.355046682140738 0.420351297144429 0.512133493184351 0.369050679245389 0.525810886773247
"oy6431.qk7176" 0.415948696487395 0.366990056398566 0.437468556366434 0.380088944977039 0.382695945604668 0.498628286216561 0.394388605370962 0.519809774115562 0.355472718346324 0.294044301241487 0.366591500467226 0.304155649699224 0.24259393792527 0.303002867876931 0.246215426483023 0.336234887277274
"tj8522.qq5491" 0.47498062531749 0.415038417361404 0.429261244893293 0.416614111301053 0.546488516654495 0.599239928407788 0.491342878227149 0.60299327589165 0.606466825190832 0.536118048900813 0.546575574551694 0.537397989194141 0.527203165943545 0.61445738973638 0.475406552649329 0.628383376378136
"ss6388.ne7334" 0.321152579115136 0.259265225948382 0.246563212981159 0.235856037852768 0.309649729935416 0.397821801925201 0.245460251734442 0.38463170938972 0.300943464568771 0.202941201739555 0.22556645281644 0.198899975046439 0.322489565653689 0.35261005565087 0.248041550228193 0.375827554977838
"bx1564.we7146" 0.388211477869319 0.407179271981598 0.400351591241215 0.41496567229395 0.302925275837089 0.373022794331814 0.321628833287297 0.38776167400382 0.336896745771347 0.335244845164005 0.353355011097967 0.337660106805018 0.307132935519621 0.428923164049747 0.291783445470927 0.396334434478088
"th6641.to1698" 0.496411064159699 0.420063260042714 0.475429054697984 0.430197675391433 0.422012797124075 0.537168576461085 0.382124823381752 0.530475699865626 0.427931181681839 0.312070031050084 0.422079670735369 0.337012223320445 0.450575652373598 0.555132654886614 0.410995459066296 0.574347205465771
"ti5445.xj6341" 0.26760417121214 0.34968551205009 0.340793854863293 0.371000587043601 0.269244514020315 0.44408080050311 0.350822266232279 0.452971612681824 0.315097673135249 0.428572868207567 0.370876685954312 0.413603030948625 0.30870229995531 0.494237815385809 0.386450539086145 0.49483277429079
"dc2170.lw521" 0.495984751141079 0.437905275018445 0.455075864928934 0.382802344670948 0.462009823053692 0.60079465088392 0.447434124388393 0.554076913411717 0.539961248053988 0.453477954516978 0.523163867513605 0.41548569852401 0.464830551826296 0.57679515160924 0.46864887031827 0.556360217001342
"qh8067.ok7328" 0.298354727292587 0.362574443898038 0.139992194969871 0.163035310237779 0.265708651047317 0.387882339038704 0.0933714686078825 0.162013033297927 0.298390627349723 0.366499605166493 0.146998238206972 0.174023315640973 0.245976151233676 0.377570259203496 0.106312812316229 0.16946865894706
"ix9468.qw3315" 0.507462530067197 0.500669535234791 0.464654953025651 0.448668953211486 0.46041294304796 0.577414926716631 0.432540558619801 0.542609791498448 0.404759116978795 0.446568063775469 0.398077035072483 0.385989107497324 0.456584732395588 0.579245372158985 0.446677122768638 0.541249224263898
"fu4952.ty3311" 0.473679102950361 0.473501077420577 0.437476402580484 0.458942995270517 0.417880160835362 0.53993039483198 0.378848398614956 0.519968999939772 0.427880781209227 0.427556791384185 0.40094126844939 0.4166164511866 0.415016607809303 0.534050091536716 0.389304351859297 0.527427246766015
"lq147.tp4003" 0.527405429780807 0.498266194156081 0.539431972142532 0.503542728025089 0.454697970706834 0.607314937966706 0.485598600852866 0.617352389667026 0.457272386453184 0.434662728408444 0.526521379540952 0.45487948035763 0.411233609256828 0.571031429700823 0.459490011655554 0.601971714418368
"bu7334.gm3042" 0.479428872180844 0.452435937391841 0.427590778609976 0.41991426645883 0.395698842326399 0.551802408690951 0.349553089858006 0.534156254403816 0.377372395606257 0.355616006516573 0.377971505168197 0.352020508081155 0.408561058574481 0.555109582131822 0.368056239891544 0.529111125765205
"pe8461.nb5136" 0.323413566387927 0.343714615443422 0.357166219663728 0.329273576072828 0.474355735558859 0.552393622828722 0.456675504508402 0.535530746236411 0.458805496232311 0.433637977659407 0.478703607045263 0.446561287526663 0.516494317106023 0.60211762112357 0.510536836524113 0.587056844333089
"jb8336.sl1458" 0.381552557162335 0.463859971964276 0.36266154940302 0.462987195611742 0.430762609799855 0.595946722192227 0.421046745678858 0.614396731413557 0.3833317850669 0.447533115519194 0.377929384833585 0.470246584247814 0.423190472688218 0.577221957417268 0.411762593061814 0.597615957873835
"bl1733.va3536" 0.37807765799282 0.331096443840313 0.388900667399663 0.407016367052095 0.308516342707204 0.3810183813338 0.315574456698317 0.438990024041886 0.343810300633675 0.266388897821997 0.338920333466136 0.346895762746731 0.263547595879999 0.345101722052557 0.276286682514545 0.413110675634573
"ng7390.cn2854" 0.45323784718043 0.479214393864739 0.427464097818749 0.43079807898988 0.419033438219615 0.552626779170621 0.351868536067101 0.512179121163914 0.415405974069827 0.458352741539024 0.426551895942807 0.380985487936427 0.409867489361099 0.548698291339109 0.354552933325428 0.507913769554842
"fs9681.of1252" 0.480218124828339 0.49256959883988 0.469816025251444 0.485489626127817 0.392550495752196 0.527255576043788 0.390457722367145 0.536416019913553 0.45040616901305 0.45927145168214 0.461390854769694 0.453939717670887 0.373488331334094 0.513840145418171 0.380367372040913 0.516967238300599
"ob7283.be7256" 0.434392411449688 0.431415304007714 0.497616477771939 0.44546938180033 0.447014928117421 0.51383919946101 0.463789488395052 0.515842761024963 0.44697647210317 0.434859552862605 0.498224477819975 0.459380204510426 0.489146969776688 0.563437699171475 0.492078546445556 0.569596398331434
"xl995.ny6429" 0.473256248637946 0.378589898012368 0.530096646582202 0.417913619750356 0.436342830983674 0.507488017838114 0.495689108039157 0.555889517957439 0.501243547714082 0.364051712204753 0.535769157046106 0.391526606191714 0.482582617841313 0.56628372610367 0.474075756262061 0.587401732222342
"nu868.jz5835" 0.366896195457938 0.239388863514844 0.381003966363657 0.246968994910434 0.303593155425007 0.355348490510185 0.325454251633712 0.369813046930305 0.351044903888131 0.182809063077984 0.361984358658205 0.187543272697148 0.290507964874495 0.319666560942118 0.329521306254485 0.342220639376077
"gc2234.jh9757" 0.471357659886287 0.458907599554171 0.518751689146569 0.464648469545483 0.464023661655369 0.554855394693754 0.490799014057424 0.559529889216726 0.452486114392147 0.411813932942172 0.485889489292898 0.396201554760479 0.432434450675864 0.531957005580787 0.457946434058268 0.559432536920015
"jb2591.qr1593" 0.355880720656218 0.307192415366616 0.330750402782928 0.302861353166567 0.417318012273326 0.541497641639376 0.365089330248492 0.544088722333219 0.427892070027272 0.36103454812973 0.40904191199197 0.369622674378079 0.471337458459953 0.591123953640692 0.422435026271639 0.59648771595118
"dw4092.gb9984" 0.504455073674242 0.504277977366299 0.505808416808744 0.523657106334441 0.468463997673831 0.560401639414288 0.44145440238713 0.582527165551554 0.472883001429845 0.430500217368605 0.490077395783388 0.458737803404977 0.420080372585952 0.526683969217642 0.397755268823572 0.559313749932924
"wq7313.nl1099" 0.554317740896415 0.508903308422813 0.543614289479359 0.522796510218621 0.474361112682652 0.546412853686946 0.433870256967518 0.566497202561814 0.541690129076373 0.477790776475121 0.540758401437691 0.498535753004652 0.489913127620777 0.554112772946197 0.452337475681505 0.586621810257587
"jf6228.vu5503" 0.469659044049195 0.460926400098666 0.482590292997603 0.464217291477143 0.453834735615197 0.569462995951355 0.458137597179966 0.572907591139156 0.466203806239703 0.438398707290998 0.489580646192091 0.427622672123731 0.433590284942822 0.560510169048858 0.445396616739094 0.56842214144354
"db6412.ux6584" 0.394809742460951 0.479413728593357 0.426148987484594 0.401423444634802 0.411421410389548 0.599810797119251 0.478573825905672 0.491242640521927 0.447703143491461 0.494285770732861 0.495891582012407 0.392341999377785 0.367278985618146 0.57365290117388 0.44047290373476 0.475280779040331
"ag5213.oz1883" 0.406363472747562 0.418656985642402 0.358705167601444 0.369796700600781 0.369331138764164 0.554539409438843 0.334024144226263 0.502889144189765 0.147809752189338 0.182477206867386 0.153955542079422 0.180926750082839 0.351563040772664 0.538109591707942 0.311183738405047 0.500519189766873
"ie8874.bm1248" 0.592859598011732 0.573093859702046 0.593697189998098 0.56898338121315 0.493406312825643 0.618470738145082 0.479247328857261 0.605539320191419 0.577388702293557 0.547203641514335 0.572970646465594 0.547898896926395 0.505250065609476 0.611211022128652 0.490174002282544 0.59737502493494
"ov2980.pc4750" 0.457475304019802 0.464172423348114 0.476878579467757 0.475389695013753 0.479968304406019 0.605243564349158 0.48566642378424 0.578246837999733 0.426458002154411 0.385591163965976 0.450682287283448 0.390631167865184 0.496644089739249 0.622504702381241 0.4975234750907 0.603608742120873
"vr4751.aj8654" 0.586737257357939 0.517370149731535 0.567407031928233 0.544981552384047 0.459343388911367 0.626494181446257 0.406767790292532 0.630914802673433 0.600497793394455 0.497392893720378 0.567490480943668 0.52403445997587 0.481029190035499 0.630439738968846 0.422485451683737 0.641166926002728
