"sub.conc" "comm.id" "type.id" "diff"
"1" "up8860.th4838" "FrontoParietal" "load" -0.00555618673986447
"2" "up8860.th4838" "FrontoParietal" "picture" -0.00527125737385475
"3" "up8860.th4838" "Visual" "load" -0.0109296138634802
"4" "up8860.th4838" "Visual" "picture" 0.106257937123331
"5" "ei1052.ss2996" "FrontoParietal" "load" 0.184019114391977
"6" "ei1052.ss2996" "FrontoParietal" "picture" -0.00352645119994141
"7" "ei1052.ss2996" "Visual" "load" 0.0177998984996151
"8" "ei1052.ss2996" "Visual" "picture" 0.133593483163482
"9" "xg2390.ct4171" "FrontoParietal" "load" 0.0160523717475584
"10" "xg2390.ct4171" "FrontoParietal" "picture" 0.0130196751963525
"11" "xg2390.ct4171" "Visual" "load" 0.00616603959961237
"12" "xg2390.ct4171" "Visual" "picture" 0.0505829102172688
"13" "xa9091.zn9000" "FrontoParietal" "load" 0.0494441752171154
"14" "xa9091.zn9000" "FrontoParietal" "picture" -0.0129460370072403
"15" "xa9091.zn9000" "Visual" "load" -0.0130318580888394
"16" "xa9091.zn9000" "Visual" "picture" 0.07504885811965
"17" "sb5631.ql1697" "FrontoParietal" "load" 0.0653768640628373
"18" "sb5631.ql1697" "FrontoParietal" "picture" 0.00413389449246876
"19" "sb5631.ql1697" "Visual" "load" -0.0147874693481957
"20" "sb5631.ql1697" "Visual" "picture" 0.151137225085706
"21" "yj4297.mn3104" "FrontoParietal" "load" 0.07927274959277
"22" "yj4297.mn3104" "FrontoParietal" "picture" 8.20172280349696e-05
"23" "yj4297.mn3104" "Visual" "load" 0.00251041296048649
"24" "yj4297.mn3104" "Visual" "picture" 0.0799512796450383
"25" "hs7790.es3029" "FrontoParietal" "load" -0.0746075063130512
"26" "hs7790.es3029" "FrontoParietal" "picture" -0.0063227734280874
"27" "hs7790.es3029" "Visual" "load" 0.00276010248181402
"28" "hs7790.es3029" "Visual" "picture" 0.139940930121941
"29" "xf8217.gr828" "FrontoParietal" "load" 0.0088364768768063
"30" "xf8217.gr828" "FrontoParietal" "picture" 0.00937846533133491
"31" "xf8217.gr828" "Visual" "load" 0.00880450308503367
"32" "xf8217.gr828" "Visual" "picture" 0.155925728300887
"33" "zb7543.zk7167" "FrontoParietal" "load" 0.0812641524446488
"34" "zb7543.zk7167" "FrontoParietal" "picture" 0.0137253714024542
"35" "zb7543.zk7167" "Visual" "load" -0.00410124684361823
"36" "zb7543.zk7167" "Visual" "picture" 0.0896044157011743
"37" "ny4028.ki2142" "FrontoParietal" "load" 0.129762919655657
"38" "ny4028.ki2142" "FrontoParietal" "picture" -0.00761412046702165
"39" "ny4028.ki2142" "Visual" "load" 0.0458724068327546
"40" "ny4028.ki2142" "Visual" "picture" 0.14677458248444
"41" "if340.gw5507" "FrontoParietal" "load" 0.137227072039387
"42" "if340.gw5507" "FrontoParietal" "picture" -0.0134052802279125
"43" "if340.gw5507" "Visual" "load" -0.00472704751538389
"44" "if340.gw5507" "Visual" "picture" 0.167320508707293
"45" "ui8428.ks348" "FrontoParietal" "load" 0.108101623726726
"46" "ui8428.ks348" "FrontoParietal" "picture" -0.00263936800316922
"47" "ui8428.ks348" "Visual" "load" -0.0117291401810582
"48" "ui8428.ks348" "Visual" "picture" 0.100666034931111
"49" "mt2271.rk9191" "FrontoParietal" "load" 0.122867248221374
"50" "mt2271.rk9191" "FrontoParietal" "picture" -0.00113741720546043
"51" "mt2271.rk9191" "Visual" "load" -0.0407098101752682
"52" "mt2271.rk9191" "Visual" "picture" 0.107863943415959
"53" "fe2287.qf4888" "FrontoParietal" "load" 0.0820767031798088
"54" "fe2287.qf4888" "FrontoParietal" "picture" 0.00727035850325045
"55" "fe2287.qf4888" "Visual" "load" -0.0102861606785893
"56" "fe2287.qf4888" "Visual" "picture" 0.135506566555684
"57" "ou5515.zn4946" "FrontoParietal" "load" 0.121028724255283
"58" "ou5515.zn4946" "FrontoParietal" "picture" 0.0227101206994813
"59" "ou5515.zn4946" "Visual" "load" -0.00745752344503725
"60" "ou5515.zn4946" "Visual" "picture" 0.106515891084635
"61" "qa3051.ic7015" "FrontoParietal" "load" 0.0983023946589996
"62" "qa3051.ic7015" "FrontoParietal" "picture" 0.017067134457527
"63" "qa3051.ic7015" "Visual" "load" 0.0215649438078535
"64" "qa3051.ic7015" "Visual" "picture" 0.0933334638626481
"65" "yj734.ux1568" "FrontoParietal" "load" 0.0547050365635585
"66" "yj734.ux1568" "FrontoParietal" "picture" -0.00847407677229028
"67" "yj734.ux1568" "Visual" "load" 0.0295607077199092
"68" "yj734.ux1568" "Visual" "picture" 0.12038622169738
"69" "im7779.ze7706" "FrontoParietal" "load" 0.0359059907763732
"70" "im7779.ze7706" "FrontoParietal" "picture" 0.0155949478868888
"71" "im7779.ze7706" "Visual" "load" 0.0278624691408893
"72" "im7779.ze7706" "Visual" "picture" 0.0940719935188612
"73" "lg2253.hs4364" "FrontoParietal" "load" 0.00396716120157473
"74" "lg2253.hs4364" "FrontoParietal" "picture" 0.0125838304154872
"75" "lg2253.hs4364" "Visual" "load" -0.0061464289527553
"76" "lg2253.hs4364" "Visual" "picture" 0.0789432676556529
"77" "gj911.dd933" "FrontoParietal" "load" 0.0745384243331502
"78" "gj911.dd933" "FrontoParietal" "picture" 0.0111131841630727
"79" "gj911.dd933" "Visual" "load" -0.0199350643635998
"80" "gj911.dd933" "Visual" "picture" 0.105151409106369
"81" "lo8118.de7266" "FrontoParietal" "load" 0.0182531543005124
"82" "lo8118.de7266" "FrontoParietal" "picture" 0.00141485695529261
"83" "lo8118.de7266" "Visual" "load" -0.0313384284414906
"84" "lo8118.de7266" "Visual" "picture" 0.129675573187275
"85" "tj3064.id8755" "FrontoParietal" "load" 0.217159453742503
"86" "tj3064.id8755" "FrontoParietal" "picture" 0.0256138207548264
"87" "tj3064.id8755" "Visual" "load" -0.0465194775399702
"88" "tj3064.id8755" "Visual" "picture" 0.105562925903576
"89" "ld7855.fh2020" "FrontoParietal" "load" 0.0239597593571318
"90" "ld7855.fh2020" "FrontoParietal" "picture" 0.0185561455564828
"91" "ld7855.fh2020" "Visual" "load" 0.0240585492589461
"92" "ld7855.fh2020" "Visual" "picture" 0.0564870357557735
"93" "xq2137.zx3526" "FrontoParietal" "load" 0.156265830842835
"94" "xq2137.zx3526" "FrontoParietal" "picture" 0.00721158944527356
"95" "xq2137.zx3526" "Visual" "load" -0.0166487628313363
"96" "xq2137.zx3526" "Visual" "picture" 0.102685010394151
"97" "br8986.xp7855" "FrontoParietal" "load" 0.00126898187933655
"98" "br8986.xp7855" "FrontoParietal" "picture" 0.0174203634355861
"99" "br8986.xp7855" "Visual" "load" 0.0045451948834222
"100" "br8986.xp7855" "Visual" "picture" 0.0979151817880041
"101" "gm7412.so162" "FrontoParietal" "load" 0.176830128459034
"102" "gm7412.so162" "FrontoParietal" "picture" 0.017608376952201
"103" "gm7412.so162" "Visual" "load" 0.00910024311365654
"104" "gm7412.so162" "Visual" "picture" 0.172863594816011
"105" "mw63.jp188" "FrontoParietal" "load" 0.0634022433511924
"106" "mw63.jp188" "FrontoParietal" "picture" 0.00292381184129931
"107" "mw63.jp188" "Visual" "load" 0.00162781688378422
"108" "mw63.jp188" "Visual" "picture" 0.140279831643617
"109" "do8174.sk2752" "FrontoParietal" "load" -0.0100591380489931
"110" "do8174.sk2752" "FrontoParietal" "picture" -0.00451904472804693
"111" "do8174.sk2752" "Visual" "load" 0.00969004609012758
"112" "do8174.sk2752" "Visual" "picture" 0.106385607631919
"113" "mr6988.yp5099" "FrontoParietal" "load" 0.22335232691339
"114" "mr6988.yp5099" "FrontoParietal" "picture" -0.0159254334927015
"115" "mr6988.yp5099" "Visual" "load" 0.00165668703612998
"116" "mr6988.yp5099" "Visual" "picture" 0.11302975357612
"117" "pr2765.da6972" "FrontoParietal" "load" 0.051466861950025
"118" "pr2765.da6972" "FrontoParietal" "picture" 0.0115564335207913
"119" "pr2765.da6972" "Visual" "load" 0.0256325171992148
"120" "pr2765.da6972" "Visual" "picture" 0.111363512423594
"121" "cj9450.vk3353" "FrontoParietal" "load" 0.081760924770505
"122" "cj9450.vk3353" "FrontoParietal" "picture" 0.0175919010170123
"123" "cj9450.vk3353" "Visual" "load" 0.00204466175700946
"124" "cj9450.vk3353" "Visual" "picture" 0.156385831554268
"125" "qg6812.ch6597" "FrontoParietal" "load" 0.0429058244433052
"126" "qg6812.ch6597" "FrontoParietal" "picture" 0.00376287565412614
"127" "qg6812.ch6597" "Visual" "load" 0.0281838137737784
"128" "qg6812.ch6597" "Visual" "picture" 0.152214081443705
"129" "ai7564.cw9972" "FrontoParietal" "load" 0.0867141407555665
"130" "ai7564.cw9972" "FrontoParietal" "picture" 0.00128582920478604
"131" "ai7564.cw9972" "Visual" "load" -0.0167054988661662
"132" "ai7564.cw9972" "Visual" "picture" 0.111213421508845
"133" "hd2079.ll535" "FrontoParietal" "load" 0.0217334276564861
"134" "hd2079.ll535" "FrontoParietal" "picture" -0.183683143491626
"135" "hd2079.ll535" "Visual" "load" 0.0251074273901784
"136" "hd2079.ll535" "Visual" "picture" 0.06207963186689
"137" "nr6957.im9891" "FrontoParietal" "load" 0.120452422888034
"138" "nr6957.im9891" "FrontoParietal" "picture" -3.74600060155106e-05
"139" "nr6957.im9891" "Visual" "load" -0.00957255113287325
"140" "nr6957.im9891" "Visual" "picture" 0.169111415424121
"141" "kg6220.ng7537" "FrontoParietal" "load" 0.137039039705083
"142" "kg6220.ng7537" "FrontoParietal" "picture" 0.0166389155518666
"143" "kg6220.ng7537" "Visual" "load" 0.0269110197735031
"144" "kg6220.ng7537" "Visual" "picture" 0.130955156499861
"145" "za7204.ep71" "FrontoParietal" "load" 0.169617470192716
"146" "za7204.ep71" "FrontoParietal" "picture" 0.0113584955687974
"147" "za7204.ep71" "Visual" "load" 0.0100458752334642
"148" "za7204.ep71" "Visual" "picture" 0.093645981752476
"149" "oc1318.gg1348" "FrontoParietal" "load" 0.0355228332987469
"150" "oc1318.gg1348" "FrontoParietal" "picture" 0.000701953259609811
