"sub.conc" "comm.id" "type.id" "diff"
"1" "bb4934.zy9688" "FrontoParietal" "load" -0.0448334501551897
"2" "bb4934.zy9688" "FrontoParietal" "picture" 0.00483338488763221
"3" "bb4934.zy9688" "Visual" "load" 0.000441276928071277
"4" "bb4934.zy9688" "Visual" "picture" 0.0782513867058297
"5" "wr8519.fp916" "FrontoParietal" "load" -0.0406047349958195
"6" "wr8519.fp916" "FrontoParietal" "picture" 0.00414351740327569
"7" "wr8519.fp916" "Visual" "load" -0.000765433180977382
"8" "wr8519.fp916" "Visual" "picture" 0.0627705522174699
"9" "qi9723.bz274" "FrontoParietal" "load" 0.0132396723300946
"10" "qi9723.bz274" "FrontoParietal" "picture" -0.00330022801139666
"11" "qi9723.bz274" "Visual" "load" 0.0486978286068681
"12" "qi9723.bz274" "Visual" "picture" 0.0952008346042728
"13" "uh4238.rc7697" "FrontoParietal" "load" -0.0352347802890905
"14" "uh4238.rc7697" "FrontoParietal" "picture" -0.011387021211765
"15" "uh4238.rc7697" "Visual" "load" 0.0698971093337654
"16" "uh4238.rc7697" "Visual" "picture" 0.0426415957566888
"17" "nj9775.hl7390" "FrontoParietal" "load" -0.0365960755887817
"18" "nj9775.hl7390" "FrontoParietal" "picture" 0.0083054736108702
"19" "nj9775.hl7390" "Visual" "load" 0.0115856115873211
"20" "nj9775.hl7390" "Visual" "picture" 0.154610937975473
"21" "kc3518.hq3709" "FrontoParietal" "load" -0.0233209832445575
"22" "kc3518.hq3709" "FrontoParietal" "picture" -0.0170060052928303
"23" "kc3518.hq3709" "Visual" "load" 0.0171160717376191
"24" "kc3518.hq3709" "Visual" "picture" 0.0929196062567985
"25" "nw2252.gm1079" "FrontoParietal" "load" -0.0296758759133151
"26" "nw2252.gm1079" "FrontoParietal" "picture" 0.00509914727858518
"27" "nw2252.gm1079" "Visual" "load" 0.00183656052975678
"28" "nw2252.gm1079" "Visual" "picture" 0.0976542758261933
"29" "lf5535.kt8002" "FrontoParietal" "load" -0.0042097721736201
"30" "lf5535.kt8002" "FrontoParietal" "picture" 0.010301123398646
"31" "lf5535.kt8002" "Visual" "load" 0.0528418003527199
"32" "lf5535.kt8002" "Visual" "picture" 0.128068473878696
"33" "oa9751.jc6773" "FrontoParietal" "load" -0.0590585753974085
"34" "oa9751.jc6773" "FrontoParietal" "picture" -0.00420047782988897
"35" "oa9751.jc6773" "Visual" "load" -0.0217826066244196
"36" "oa9751.jc6773" "Visual" "picture" 0.0933378300327515
"37" "gt185.cs5197" "FrontoParietal" "load" -0.0388945512194676
"38" "gt185.cs5197" "FrontoParietal" "picture" 0.0232160748267443
"39" "gt185.cs5197" "Visual" "load" 0.0040684161383655
"40" "gt185.cs5197" "Visual" "picture" 0.0578584817589541
"41" "pb1903.dt1372" "FrontoParietal" "load" -0.0444388892965869
"42" "pb1903.dt1372" "FrontoParietal" "picture" 0.00834745132719578
"43" "pb1903.dt1372" "Visual" "load" 0.011628226296382
"44" "pb1903.dt1372" "Visual" "picture" 0.114783535831519
"45" "pb8936.tb4452" "FrontoParietal" "load" 0.0524079666514149
"46" "pb8936.tb4452" "FrontoParietal" "picture" 0.0082077812277607
"47" "pb8936.tb4452" "Visual" "load" 0.0246347839153971
"48" "pb8936.tb4452" "Visual" "picture" 0.124970175593924
"49" "ng3506.kk7321" "FrontoParietal" "load" -0.0321272580408956
"50" "ng3506.kk7321" "FrontoParietal" "picture" 0.0104860754738414
"51" "ng3506.kk7321" "Visual" "load" 0.0449473677828153
"52" "ng3506.kk7321" "Visual" "picture" 0.0988221662996036
"53" "ix4227.kq2702" "FrontoParietal" "load" 0.0156515728211323
"54" "ix4227.kq2702" "FrontoParietal" "picture" -0.0116362550560486
"55" "ix4227.kq2702" "Visual" "load" 0.0061227740199003
"56" "ix4227.kq2702" "Visual" "picture" 0.109399135824246
"57" "vn7650.mp3370" "FrontoParietal" "load" 0.00543081014156246
"58" "vn7650.mp3370" "FrontoParietal" "picture" 0.021375509767672
"59" "vn7650.mp3370" "Visual" "load" 0.0651436259691008
"60" "vn7650.mp3370" "Visual" "picture" 0.0871626572237866
"61" "su3645.la196" "FrontoParietal" "load" -0.0513786867287322
"62" "su3645.la196" "FrontoParietal" "picture" -0.00346022947078042
"63" "su3645.la196" "Visual" "load" 0.00867445659077026
